time,open,close,high,low
2012-01-01 22:00:00,0.76943,0.76956,0.76958,0.76883,0
2012-01-01 22:30:00,0.76956,0.76928,0.76956,0.76916,0
2012-01-01 23:00:00,0.76940,0.77031,0.77031,0.76926,0
2012-01-01 23:30:00,0.77031,0.77150,0.77203,0.76967,0
2012-01-01 00:00:00,0.77141,0.77041,0.77198,0.77032,0
2012-01-01 00:30:00,0.77079,0.77041,0.77093,0.77028,0
2012-01-02 00:00:00,0.77041,0.77055,0.77089,0.77025,0
2012-01-02 00:30:00,0.77057,0.77097,0.77108,0.77028,0
2012-01-02 01:00:00,0.77097,0.77062,0.77102,0.77022,0
2012-01-02 01:30:00,0.77060,0.77064,0.77120,0.77039,0
2012-01-02 02:00:00,0.77073,0.77069,0.77081,0.77030,0
2012-01-02 02:30:00,0.77059,0.77006,0.77071,0.76975,0
2012-01-02 03:00:00,0.77006,0.76953,0.77018,0.76942,0
2012-01-02 03:30:00,0.76953,0.76962,0.77009,0.76933,0
2012-01-02 04:00:00,0.76962,0.76931,0.77008,0.76929,0
2012-01-02 04:30:00,0.76969,0.76953,0.76975,0.76936,0
2012-01-02 05:00:00,0.76953,0.76933,0.76953,0.76933,0
2012-01-02 05:30:00,0.76934,0.76975,0.76979,0.76925,0
2012-01-02 06:00:00,0.76976,0.76979,0.77001,0.76969,0
2012-01-02 06:30:00,0.76980,0.76961,0.76994,0.76961,0
2012-01-02 07:00:00,0.76962,0.76974,0.76986,0.76937,0
2012-01-02 07:30:00,0.76974,0.76998,0.77007,0.76967,0
2012-01-02 08:00:00,0.77001,0.77000,0.77013,0.76960,0
2012-01-02 08:30:00,0.77001,0.76962,0.77020,0.76941,0
2012-01-02 09:00:00,0.76961,0.76922,0.76962,0.76908,0
2012-01-02 09:30:00,0.76922,0.76935,0.76939,0.76921,0
2012-01-02 10:00:00,0.76935,0.76934,0.76943,0.76930,0
2012-01-02 10:30:00,0.76936,0.76922,0.76939,0.76909,0
2012-01-02 11:00:00,0.76923,0.76925,0.76929,0.76913,0
2012-01-02 11:30:00,0.76925,0.76918,0.76928,0.76915,0
2012-01-02 12:00:00,0.76919,0.76921,0.76929,0.76910,0
2012-01-02 12:30:00,0.76927,0.76939,0.76964,0.76913,0
2012-01-02 13:00:00,0.76937,0.76941,0.76951,0.76919,0
2012-01-02 13:30:00,0.76940,0.76939,0.76947,0.76932,0
2012-01-02 14:00:00,0.76940,0.76943,0.76956,0.76932,0
2012-01-02 14:30:00,0.76945,0.76922,0.76948,0.76910,0
2012-01-02 15:00:00,0.76922,0.76924,0.76925,0.76918,0
