time,Open,Close,High,Low,Volume
2004-01-02 13:30:00,1.06892,1.06927,1.06967,1.06870,0
2004-01-02 14:00:00,1.06930,1.06906,1.06955,1.06845,0
2004-01-02 14:30:00,1.06867,1.06900,1.06961,1.06855,0
2004-01-02 15:00:00,1.06874,1.06935,1.07067,1.06866,0
2004-01-02 15:30:00,1.06930,1.07008,1.07025,1.06886,0
2004-01-02 16:00:00,1.07007,1.06963,1.07041,1.06934,0
2004-01-02 16:30:00,1.06965,1.06944,1.06991,1.06909,0
2004-01-02 17:00:00,1.06929,1.06932,1.06978,1.06898,0
2004-01-02 17:30:00,1.06931,1.06879,1.06979,1.06873,0
2004-01-02 18:00:00,1.06905,1.06890,1.06939,1.06869,0
2004-01-02 18:30:00,1.06900,1.06882,1.06934,1.06852,0
2004-01-02 19:00:00,1.06887,1.06971,1.06993,1.06881,0
2004-01-02 19:30:00,1.06972,1.06991,1.07029,1.06958,0
2004-01-02 20:00:00,1.06997,1.06950,1.07020,1.06929,0
2004-01-02 20:30:00,1.06955,1.06936,1.06988,1.06899,0
2004-01-02 21:00:00,1.06953,1.07040,1.07068,1.06903,0
2004-01-02 21:30:00,1.07025,1.07050,1.07081,1.06988,0
2004-01-04 22:00:00,1.07036,1.07015,1.07055,1.06989,0
2004-01-04 22:30:00,1.07005,1.07011,1.07037,1.06894,0
2004-01-04 23:00:00,1.06995,1.06978,1.07023,1.06928,0
2004-01-04 23:30:00,1.06981,1.06955,1.06981,1.06922,0
2004-01-05 00:00:00,1.06935,1.06902,1.06957,1.06863,0
2004-01-05 00:30:00,1.06912,1.06891,1.06940,1.06881,0
2004-01-05 01:00:00,1.06900,1.06895,1.06921,1.06859,0
2004-01-05 01:30:00,1.06915,1.06897,1.06943,1.06833,0
2004-01-05 02:00:00,1.06926,1.07006,1.07304,1.06752,0
2004-01-05 02:30:00,1.06997,1.06957,1.07010,1.06898,0
2004-01-05 03:00:00,1.06940,1.06960,1.06991,1.06915,0
2004-01-05 03:30:00,1.06955,1.06919,1.06977,1.06913,0
2004-01-05 04:00:00,1.06932,1.06924,1.06941,1.06815,0
2004-01-05 04:30:00,1.06923,1.06927,1.06956,1.06852,0
2004-01-05 05:00:00,1.06923,1.06895,1.06973,1.06879,0
2004-01-05 05:30:00,1.06915,1.06900,1.06948,1.06865,0
2004-01-05 06:00:00,1.06897,1.06899,1.06923,1.06831,0
2004-01-05 06:30:00,1.06916,1.06874,1.06931,1.06848,0
2004-01-05 07:00:00,1.06854,1.06932,1.07040,1.06854,0
2004-01-05 07:30:00,1.06920,1.06910,1.06966,1.06855,0
2004-01-05 08:00:00,1.06883,1.06926,1.07002,1.06857,0
2004-01-05 08:30:00,1.06910,1.06967,1.07046,1.06905,0
2004-01-05 09:00:00,1.06984,1.06932,1.07008,1.06884,0
2004-01-05 09:30:00,1.06929,1.06935,1.06983,1.06891,0
2004-01-05 10:00:00,1.06924,1.06710,1.06976,1.06668,0
2004-01-05 10:30:00,1.06687,1.06281,1.06868,1.06243,0
2004-01-05 11:00:00,1.06289,1.06259,1.06319,1.06221,0
2004-01-05 11:30:00,1.06267,1.06254,1.06305,1.06212,0
2004-01-05 12:00:00,1.06217,1.06257,1.06319,1.06189,0
2004-01-05 12:30:00,1.06272,1.06289,1.06373,1.06212,0
2004-01-05 13:00:00,1.06280,1.06245,1.06322,1.06198,0
2004-01-05 13:30:00,1.06230,1.06246,1.06284,1.06190,0
2004-01-05 14:00:00,1.06248,1.06203,1.06288,1.06193,0
2004-01-05 14:30:00,1.06234,1.06236,1.06288,1.06189,0
2004-01-05 15:00:00,1.06220,1.06182,1.06252,1.06155,0
2004-01-05 15:30:00,1.06172,1.06119,1.06244,1.06102,0
2004-01-05 16:00:00,1.06099,1.06120,1.06154,1.06060,0
2004-01-05 16:30:00,1.06118,1.06077,1.06145,1.06060,0
2004-01-05 17:00:00,1.06097,1.06083,1.06134,1.06044,0
2004-01-05 17:30:00,1.06080,1.06065,1.06095,1.06015,0
2004-01-05 18:00:00,1.06141,1.06101,1.06141,1.06027,0
2004-01-05 18:30:00,1.06100,1.06135,1.06140,1.06068,0
2004-01-05 19:00:00,1.06122,1.06145,1.06203,1.06109,0
2004-01-05 19:30:00,1.06128,1.06090,1.06152,1.06063,0
2004-01-05 20:00:00,1.06096,1.06101,1.06142,1.06056,0
2004-01-05 20:30:00,1.06087,1.06265,1.06270,1.06056,0
2004-01-05 21:00:00,1.06242,1.06210,1.06268,1.06190,0
2004-01-05 21:30:00,1.06257,1.06193,1.06297,1.06176,0
2004-01-05 22:00:00,1.06193,1.06212,1.06253,1.06135,0
2004-01-05 22:30:00,1.06170,1.06293,1.06298,1.06142,0
2004-01-05 23:00:00,1.06306,1.06232,1.06328,1.06221,0
2004-01-05 23:30:00,1.06255,1.06257,1.06303,1.06229,0
2004-01-06 00:00:00,1.06262,1.06252,1.06284,1.06197,0
2004-01-06 00:30:00,1.06260,1.06151,1.06289,1.06139,0
2004-01-06 01:00:00,1.06159,1.06158,1.06183,1.06109,0
2004-01-06 01:30:00,1.06155,1.06167,1.06199,1.06127,0
2004-01-06 02:00:00,1.06183,1.06151,1.06188,1.06117,0
2004-01-06 02:30:00,1.06160,1.06137,1.06202,1.06106,0
2004-01-06 03:00:00,1.06113,1.06150,1.06173,1.06107,0
2004-01-06 03:30:00,1.06142,1.06133,1.06177,1.06093,0
2004-01-06 04:00:00,1.06135,1.06161,1.06161,1.06085,0
2004-01-06 04:30:00,1.06130,1.06115,1.06176,1.06088,0
2004-01-06 05:00:00,1.06136,1.06119,1.06194,1.06110,0
2004-01-06 05:30:00,1.06131,1.06116,1.06155,1.06060,0
2004-01-06 06:00:00,1.06125,1.06121,1.06160,1.06086,0
2004-01-06 06:30:00,1.06126,1.06096,1.06148,1.05994,0
2004-01-06 07:00:00,1.06081,1.06233,1.06297,1.06069,0
2004-01-06 07:30:00,1.06240,1.06346,1.06384,1.06190,0
2004-01-06 08:00:00,1.06340,1.06307,1.06363,1.06295,0
2004-01-06 08:30:00,1.06308,1.06284,1.06318,1.06220,0
2004-01-06 09:00:00,1.06262,1.06181,1.06292,1.06138,0
2004-01-06 09:30:00,1.06130,1.06207,1.06230,1.06130,0
2004-01-06 10:00:00,1.06213,1.06164,1.06237,1.06151,0
2004-01-06 10:30:00,1.06163,1.06178,1.06227,1.06133,0
2004-01-06 11:00:00,1.06182,1.06171,1.06291,1.06136,0
2004-01-06 11:30:00,1.06162,1.06207,1.06242,1.06129,0
2004-01-06 12:00:00,1.06198,1.06200,1.06230,1.06155,0
2004-01-06 12:30:00,1.06216,1.06196,1.06243,1.06152,0
2004-01-06 13:00:00,1.06180,1.06171,1.06221,1.06146,0
2004-01-06 13:30:00,1.06173,1.06170,1.06339,1.06142,0
2004-01-06 14:00:00,1.06160,1.06173,1.06198,1.06140,0
2004-01-06 14:30:00,1.06172,1.06210,1.06261,1.06151,0
2004-01-06 15:00:00,1.06210,1.06231,1.06258,1.06168,0
2004-01-06 15:30:00,1.06238,1.06244,1.06365,1.06224,0
2004-01-06 16:00:00,1.06227,1.06175,1.06239,1.06149,0
2004-01-06 16:30:00,1.06190,1.06162,1.06246,1.06141,0
2004-01-06 17:00:00,1.06119,1.06201,1.06220,1.06096,0
2004-01-06 17:30:00,1.06198,1.06185,1.06221,1.06131,0
2004-01-06 18:00:00,1.06188,1.06175,1.06264,1.06142,0
2004-01-06 18:30:00,1.06170,1.06186,1.06219,1.06143,0
2004-01-06 19:00:00,1.06178,1.06185,1.06227,1.06135,0
2004-01-06 19:30:00,1.06182,1.06180,1.06231,1.06122,0
2004-01-06 20:00:00,1.06185,1.06189,1.06206,1.06137,0
2004-01-06 20:30:00,1.06170,1.06207,1.06218,1.06146,0
2004-01-06 21:00:00,1.06220,1.06188,1.06225,1.06159,0
2004-01-06 21:30:00,1.06184,1.06165,1.06222,1.06125,0
2004-01-06 22:00:00,1.06162,1.06199,1.06215,1.06150,0
2004-01-06 22:30:00,1.06193,1.06178,1.06239,1.06171,0
2004-01-06 23:00:00,1.06198,1.06197,1.06237,1.06172,0
2004-01-06 23:30:00,1.06203,1.06218,1.06272,1.06191,0
2004-01-07 00:00:00,1.06228,1.06237,1.06274,1.06202,0
2004-01-07 00:30:00,1.06210,1.06221,1.06243,1.06197,0
2004-01-07 01:00:00,1.06226,1.06229,1.06253,1.06173,0
2004-01-07 01:30:00,1.06217,1.06337,1.06357,1.06195,0
2004-01-07 02:00:00,1.06338,1.06325,1.06424,1.06315,0
2004-01-07 02:30:00,1.06311,1.06292,1.06362,1.06263,0
2004-01-07 03:00:00,1.06289,1.06293,1.06350,1.06255,0
2004-01-07 03:30:00,1.06316,1.06325,1.06381,1.06237,0
2004-01-07 04:00:00,1.06330,1.06266,1.06351,1.06221,0
2004-01-07 04:30:00,1.06260,1.06261,1.06318,1.06213,0
2004-01-07 05:00:00,1.06258,1.06230,1.06282,1.06197,0
2004-01-07 05:30:00,1.06235,1.06200,1.06260,1.06131,0
2004-01-07 06:00:00,1.06210,1.06224,1.06260,1.06200,0
2004-01-07 06:30:00,1.06239,1.06217,1.06254,1.06177,0
2004-01-07 07:00:00,1.06193,1.06202,1.06249,1.06152,0
2004-01-07 07:30:00,1.06203,1.06283,1.06296,1.06170,0
2004-01-07 08:00:00,1.06245,1.06169,1.06306,1.06160,0
2004-01-07 08:30:00,1.06177,1.06206,1.06240,1.06128,0
2004-01-07 09:00:00,1.06212,1.06157,1.06247,1.06129,0
2004-01-07 09:30:00,1.06163,1.06163,1.06204,1.06108,0
2004-01-07 10:00:00,1.06140,1.06128,1.06201,1.06077,0
2004-01-07 10:30:00,1.06167,1.06158,1.06210,1.06110,0
2004-01-07 11:00:00,1.06147,1.06190,1.06222,1.06108,0
2004-01-07 11:30:00,1.06178,1.06178,1.06192,1.06113,0
2004-01-07 12:00:00,1.06168,1.06179,1.06223,1.06116,0
2004-01-07 12:30:00,1.06155,1.06158,1.06202,1.06120,0
2004-01-07 13:00:00,1.06135,1.06165,1.06204,1.06122,0
2004-01-07 13:30:00,1.06152,1.06160,1.06192,1.06116,0
2004-01-07 14:00:00,1.06172,1.06187,1.06273,1.05905,0
2004-01-07 14:30:00,1.06173,1.06144,1.06209,1.06105,0
2004-01-07 15:00:00,1.06150,1.06148,1.06192,1.06105,0
2004-01-07 15:30:00,1.06135,1.06125,1.06193,1.06102,0
2004-01-07 16:00:00,1.06147,1.06167,1.06188,1.06120,0
2004-01-07 16:30:00,1.06167,1.06177,1.06209,1.06065,0
2004-01-07 17:00:00,1.06177,1.06164,1.06219,1.06131,0
2004-01-07 17:30:00,1.06156,1.06150,1.06222,1.06106,0
2004-01-07 18:00:00,1.06170,1.06139,1.06231,1.06103,0
2004-01-07 18:30:00,1.06142,1.06151,1.06216,1.06109,0
2004-01-07 19:00:00,1.06144,1.06169,1.06204,1.06123,0
2004-01-07 19:30:00,1.06167,1.06171,1.06199,1.06093,0
2004-01-07 20:00:00,1.06178,1.06234,1.06269,1.06150,0
2004-01-07 20:30:00,1.06264,1.06260,1.06319,1.06178,0
2004-01-07 21:00:00,1.06258,1.06189,1.06286,1.06181,0
2004-01-07 21:30:00,1.06195,1.06176,1.06211,1.06130,0
2004-01-07 22:00:00,1.06166,1.06219,1.06254,1.06123,0
2004-01-07 22:30:00,1.06227,1.06210,1.06257,1.06184,0
2004-01-07 23:00:00,1.06192,1.06174,1.06224,1.06161,0
2004-01-07 23:30:00,1.06190,1.06202,1.06222,1.06157,0
2004-01-08 00:00:00,1.06184,1.06175,1.06190,1.06112,0
2004-01-08 00:30:00,1.06156,1.06166,1.06237,1.06119,0
2004-01-08 01:00:00,1.06167,1.06168,1.06226,1.06135,0
2004-01-08 01:30:00,1.06198,1.06214,1.06224,1.06147,0
2004-01-08 02:00:00,1.06198,1.06173,1.06233,1.06150,0
2004-01-08 02:30:00,1.06154,1.06144,1.06202,1.06114,0
2004-01-08 03:00:00,1.06147,1.06146,1.06171,1.06060,0
2004-01-08 03:30:00,1.06128,1.06161,1.06197,1.06061,0
2004-01-08 04:00:00,1.06166,1.06158,1.06177,1.06118,0
2004-01-08 04:30:00,1.06152,1.06143,1.06176,1.06084,0
2004-01-08 05:00:00,1.06137,1.06146,1.06173,1.06108,0
2004-01-08 05:30:00,1.06175,1.06143,1.06175,1.06095,0
2004-01-08 06:00:00,1.06118,1.06161,1.06179,1.06110,0
2004-01-08 06:30:00,1.06158,1.06156,1.06169,1.06077,0
2004-01-08 07:00:00,1.06148,1.06147,1.06173,1.06084,0
2004-01-08 07:30:00,1.06150,1.06164,1.06171,1.06097,0
2004-01-08 08:00:00,1.06157,1.06154,1.06172,1.06085,0
2004-01-08 08:30:00,1.06145,1.06147,1.06178,1.06097,0
2004-01-08 09:00:00,1.06129,1.06153,1.06173,1.06077,0
2004-01-08 09:30:00,1.06155,1.06155,1.06171,1.06079,0
2004-01-08 10:00:00,1.06157,1.06173,1.06195,1.06095,0
2004-01-08 10:30:00,1.06163,1.06167,1.06190,1.06099,0
2004-01-08 11:00:00,1.06173,1.06145,1.06173,1.06097,0
2004-01-08 11:30:00,1.06162,1.06169,1.06188,1.06094,0
2004-01-08 12:00:00,1.06147,1.06146,1.06186,1.06083,0
2004-01-08 12:30:00,1.06151,1.06165,1.06174,1.06084,0
2004-01-08 13:00:00,1.06160,1.06138,1.06178,1.06097,0
2004-01-08 13:30:00,1.06138,1.06155,1.06179,1.06096,0
2004-01-08 14:00:00,1.06130,1.06150,1.06201,1.06097,0
2004-01-08 14:30:00,1.06129,1.06135,1.06175,1.06110,0
2004-01-08 15:00:00,1.06131,1.06152,1.06182,1.06113,0
2004-01-08 15:30:00,1.06172,1.06149,1.06181,1.06116,0
2004-01-08 16:00:00,1.06137,1.06156,1.06196,1.06107,0
2004-01-08 16:30:00,1.06160,1.06166,1.06194,1.06077,0
2004-01-08 17:00:00,1.06144,1.06168,1.06238,1.06082,0
2004-01-08 17:30:00,1.06152,1.06176,1.06227,1.06116,0
2004-01-08 18:00:00,1.06185,1.06211,1.06229,1.06140,0
2004-01-08 18:30:00,1.06226,1.06187,1.06248,1.06132,0
2004-01-08 19:00:00,1.06183,1.06215,1.06246,1.06139,0
2004-01-08 19:30:00,1.06212,1.06150,1.06237,1.06116,0
2004-01-08 20:00:00,1.06180,1.06168,1.06211,1.06132,0
2004-01-08 20:30:00,1.06169,1.06155,1.06235,1.06092,0
2004-01-08 21:00:00,1.06188,1.06178,1.06217,1.06130,0
2004-01-08 21:30:00,1.06175,1.06173,1.06207,1.06141,0
2004-01-08 22:00:00,1.06178,1.06181,1.06214,1.06125,0
2004-01-08 22:30:00,1.06172,1.06198,1.06236,1.06161,0
2004-01-08 23:00:00,1.06188,1.06172,1.06215,1.06154,0
2004-01-08 23:30:00,1.06182,1.06203,1.06213,1.06144,0
2004-01-09 00:00:00,1.06178,1.06164,1.06236,1.06150,0
2004-01-09 00:30:00,1.06158,1.06210,1.06216,1.06145,0
2004-01-09 01:00:00,1.06181,1.06180,1.06226,1.06096,0
2004-01-09 01:30:00,1.06207,1.06192,1.06233,1.06124,0
2004-01-09 02:00:00,1.06175,1.06184,1.06235,1.06151,0
2004-01-09 02:30:00,1.06198,1.06165,1.06260,1.06135,0
2004-01-09 03:00:00,1.06163,1.06196,1.06240,1.06115,0
2004-01-09 03:30:00,1.06196,1.06202,1.06205,1.06136,0
2004-01-09 04:00:00,1.06186,1.06184,1.06207,1.06075,0
2004-01-09 04:30:00,1.06170,1.06354,1.06402,1.06156,0
2004-01-09 05:00:00,1.06362,1.07662,1.08213,1.06356,0
2004-01-09 05:30:00,1.07681,1.07143,1.07729,1.07143,0
2004-01-09 06:00:00,1.07137,1.06986,1.07233,1.06985,0
2004-01-09 06:30:00,1.07003,1.07059,1.07082,1.06909,0
2004-01-09 07:00:00,1.07048,1.07003,1.07105,1.06963,0
2004-01-09 07:30:00,1.06981,1.07003,1.07039,1.06958,0
2004-01-09 08:00:00,1.07019,1.06902,1.07061,1.06882,0
2004-01-09 08:30:00,1.06910,1.06668,1.06925,1.06619,0
2004-01-09 09:00:00,1.06655,1.06689,1.06730,1.06607,0
2004-01-09 09:30:00,1.06673,1.06651,1.06743,1.06623,0
2004-01-09 10:00:00,1.06686,1.06711,1.06738,1.06550,0
2004-01-09 10:30:00,1.06717,1.06632,1.06727,1.06554,0
2004-01-09 11:00:00,1.06633,1.06582,1.06645,1.06532,0
2004-01-09 11:30:00,1.06598,1.06649,1.06691,1.06561,0
2004-01-09 12:00:00,1.06655,1.06602,1.06691,1.06572,0
2004-01-09 12:30:00,1.06617,1.06828,1.06852,1.06560,0
2004-01-09 13:00:00,1.06820,1.06918,1.06966,1.06758,0
2004-01-09 13:30:00,1.06822,1.06631,1.06866,1.06455,0
2004-01-09 14:00:00,1.06610,1.06536,1.06668,1.06502,0
2004-01-09 14:30:00,1.06527,1.06386,1.06597,1.06339,0
2004-01-09 15:00:00,1.06376,1.06391,1.06443,1.06327,0
2004-01-09 15:30:00,1.06385,1.06424,1.06476,1.06358,0
2004-01-09 16:00:00,1.06407,1.06469,1.06679,1.06343,0
2004-01-09 16:30:00,1.06462,1.06477,1.06602,1.06415,0
2004-01-09 17:00:00,1.06486,1.06517,1.06553,1.06425,0
2004-01-09 17:30:00,1.06539,1.06467,1.06552,1.06376,0
2004-01-09 18:00:00,1.06448,1.06476,1.06580,1.06412,0
2004-01-09 18:30:00,1.06483,1.06392,1.06578,1.06365,0
2004-01-09 19:00:00,1.06379,1.06423,1.06476,1.06379,0
2004-01-09 19:30:00,1.06410,1.06405,1.06440,1.06345,0
2004-01-09 20:00:00,1.06401,1.06360,1.06418,1.06332,0
2004-01-09 20:30:00,1.06342,1.06386,1.06400,1.06311,0
2004-01-09 21:00:00,1.06375,1.06432,1.06613,1.06335,0
2004-01-09 21:30:00,1.06482,1.06776,1.06808,1.06467,0
2004-01-11 22:00:00,1.06594,1.06636,1.06710,1.06548,0
2004-01-11 22:30:00,1.06651,1.06612,1.06663,1.06600,0
2004-01-11 23:00:00,1.06610,1.06640,1.06664,1.06580,0
2004-01-11 23:30:00,1.06647,1.06618,1.06697,1.06564,0
2004-01-12 00:00:00,1.06613,1.06560,1.06686,1.06548,0
2004-01-12 00:30:00,1.06567,1.06573,1.06658,1.06509,0
2004-01-12 01:00:00,1.06590,1.06597,1.06654,1.06567,0
2004-01-12 01:30:00,1.06587,1.06527,1.06612,1.06515,0
2004-01-12 02:00:00,1.06532,1.06414,1.06550,1.06384,0
2004-01-12 02:30:00,1.06409,1.06476,1.06496,1.06386,0
2004-01-12 03:00:00,1.06495,1.06432,1.06523,1.06385,0
2004-01-12 03:30:00,1.06410,1.06415,1.06462,1.06354,0
2004-01-12 04:00:00,1.06415,1.06415,1.06458,1.06355,0
2004-01-12 04:30:00,1.06408,1.06403,1.06426,1.06328,0
2004-01-12 05:00:00,1.06397,1.06419,1.06442,1.06343,0
2004-01-12 05:30:00,1.06417,1.06459,1.06489,1.06362,0
2004-01-12 06:00:00,1.06443,1.06534,1.06555,1.06388,0
2004-01-12 06:30:00,1.06540,1.06467,1.06540,1.06388,0
2004-01-12 07:00:00,1.06463,1.06436,1.06515,1.06395,0
2004-01-12 07:30:00,1.06448,1.06426,1.06465,1.06375,0
2004-01-12 08:00:00,1.06438,1.06402,1.06474,1.06382,0
2004-01-12 08:30:00,1.06422,1.06441,1.06459,1.06383,0
2004-01-12 09:00:00,1.06420,1.06469,1.06480,1.06375,0
2004-01-12 09:30:00,1.06468,1.06446,1.06481,1.06388,0
2004-01-12 10:00:00,1.06428,1.06436,1.06447,1.06357,0
2004-01-12 10:30:00,1.06413,1.06433,1.06478,1.06376,0
2004-01-12 11:00:00,1.06445,1.06416,1.06481,1.06389,0
2004-01-12 11:30:00,1.06378,1.06488,1.06490,1.06378,0
2004-01-12 12:00:00,1.06468,1.06448,1.06490,1.06382,0
2004-01-12 12:30:00,1.06470,1.06532,1.06540,1.06412,0
2004-01-12 13:00:00,1.06550,1.06643,1.06714,1.06451,0
2004-01-12 13:30:00,1.06625,1.06693,1.06707,1.06562,0
2004-01-12 14:00:00,1.06713,1.06713,1.06750,1.06627,0
2004-01-12 14:30:00,1.06705,1.06586,1.06737,1.06535,0
2004-01-12 15:00:00,1.06590,1.06562,1.06652,1.06545,0
2004-01-12 15:30:00,1.06592,1.06479,1.06627,1.06463,0
2004-01-12 16:00:00,1.06497,1.06522,1.06591,1.06460,0
2004-01-12 16:30:00,1.06520,1.06444,1.06588,1.06444,0
2004-01-12 17:00:00,1.06445,1.06445,1.06491,1.06398,0
2004-01-12 17:30:00,1.06430,1.06453,1.06474,1.06364,0
2004-01-12 18:00:00,1.06450,1.06395,1.06467,1.06359,0
2004-01-12 18:30:00,1.06408,1.06518,1.06537,1.06376,0
2004-01-12 19:00:00,1.06516,1.06563,1.06583,1.06469,0
2004-01-12 19:30:00,1.06558,1.06670,1.06689,1.06493,0
2004-01-12 20:00:00,1.06665,1.06663,1.06736,1.06628,0
2004-01-12 20:30:00,1.06663,1.06704,1.06707,1.06619,0
2004-01-12 21:00:00,1.06684,1.06687,1.06723,1.06661,0
2004-01-12 21:30:00,1.06697,1.06632,1.06737,1.06599,0
2004-01-12 22:00:00,1.06630,1.06695,1.06715,1.06553,0
2004-01-12 22:30:00,1.06693,1.06605,1.06719,1.06604,0
2004-01-12 23:00:00,1.06613,1.06613,1.06640,1.06568,0
2004-01-12 23:30:00,1.06628,1.06612,1.06657,1.06578,0
2004-01-13 00:00:00,1.06613,1.06573,1.06614,1.06530,0
2004-01-13 00:30:00,1.06570,1.06550,1.06588,1.06512,0
2004-01-13 01:00:00,1.06533,1.06482,1.06555,1.06423,0
2004-01-13 01:30:00,1.06523,1.06533,1.06549,1.06452,0
2004-01-13 02:00:00,1.06537,1.06518,1.06571,1.06499,0
2004-01-13 02:30:00,1.06524,1.06562,1.06589,1.06466,0
2004-01-13 03:00:00,1.06569,1.06520,1.06596,1.06495,0
2004-01-13 03:30:00,1.06518,1.06447,1.06575,1.06447,0
2004-01-13 04:00:00,1.06518,1.06500,1.06550,1.06458,0
2004-01-13 04:30:00,1.06512,1.06510,1.06530,1.06469,0
2004-01-13 05:00:00,1.06515,1.06518,1.06549,1.06470,0
2004-01-13 05:30:00,1.06503,1.06484,1.06525,1.06455,0
2004-01-13 06:00:00,1.06494,1.06505,1.06550,1.06470,0
2004-01-13 06:30:00,1.06508,1.06497,1.06561,1.06471,0
2004-01-13 07:00:00,1.06492,1.06521,1.06555,1.06454,0
2004-01-13 07:30:00,1.06486,1.06535,1.06572,1.06472,0
2004-01-13 08:00:00,1.06511,1.06475,1.06545,1.06427,0
2004-01-13 08:30:00,1.06453,1.06399,1.06531,1.06365,0
2004-01-13 09:00:00,1.06404,1.06410,1.06558,1.06358,0
