time,Open,Close,High,Low,Volume
2014-01-02 20:00:00,1.36523,1.36538,1.36580,1.36519,0
2014-01-02 20:30:00,1.36537,1.36636,1.36645,1.36511,0
2014-01-02 21:00:00,1.36636,1.36685,1.36720,1.36619,0
2014-01-02 21:30:00,1.36685,1.36723,1.36723,1.36658,0
2014-01-02 22:00:00,1.36726,1.36655,1.36738,1.36654,0
2014-01-02 22:30:00,1.36655,1.36651,1.36659,1.36602,0
2014-01-02 23:00:00,1.36648,1.36646,1.36687,1.36626,0
2014-01-02 23:30:00,1.36648,1.36656,1.36664,1.36627,0
2014-01-03 00:00:00,1.36656,1.36713,1.36714,1.36652,0
2014-01-03 00:30:00,1.36713,1.36615,1.36725,1.36615,0
2014-01-03 01:00:00,1.36615,1.36566,1.36656,1.36548,0
2014-01-03 01:30:00,1.36567,1.36550,1.36642,1.36542,0
2014-01-03 02:00:00,1.36550,1.36576,1.36644,1.36550,0
2014-01-03 02:30:00,1.36576,1.36553,1.36609,1.36496,0
2014-01-03 03:00:00,1.36551,1.36577,1.36627,1.36547,0
2014-01-03 03:30:00,1.36577,1.36581,1.36660,1.36570,0
2014-01-03 04:00:00,1.36582,1.36642,1.36663,1.36579,0
2014-01-03 04:30:00,1.36638,1.36635,1.36646,1.36599,0
2014-01-03 05:00:00,1.36635,1.36582,1.36655,1.36578,0
2014-01-03 05:30:00,1.36582,1.36482,1.36584,1.36449,0
2014-01-03 06:00:00,1.36483,1.36515,1.36540,1.36469,0
2014-01-03 06:30:00,1.36517,1.36525,1.36535,1.36497,0
2014-01-03 07:00:00,1.36524,1.36611,1.36625,1.36488,0
2014-01-03 07:30:00,1.36610,1.36510,1.36616,1.36454,0
2014-01-03 08:00:00,1.36508,1.36375,1.36565,1.36365,0
2014-01-03 08:30:00,1.36372,1.36392,1.36424,1.36332,0
2014-01-03 09:00:00,1.36391,1.36375,1.36391,1.36288,0
2014-01-03 09:30:00,1.36377,1.36468,1.36518,1.36320,0
2014-01-03 10:00:00,1.36468,1.36501,1.36547,1.36436,0
2014-01-03 10:30:00,1.36501,1.36462,1.36532,1.36459,0
2014-01-03 11:00:00,1.36460,1.36427,1.36512,1.36415,0
2014-01-03 11:30:00,1.36428,1.36397,1.36442,1.36393,0
2014-01-03 12:00:00,1.36397,1.36548,1.36557,1.36365,0
2014-01-03 12:30:00,1.36547,1.36425,1.36590,1.36419,0
2014-01-03 13:00:00,1.36425,1.36351,1.36448,1.36224,0
2014-01-03 13:30:00,1.36351,1.36377,1.36476,1.36332,0
2014-01-03 14:00:00,1.36377,1.36162,1.36388,1.36111,0
2014-01-03 14:30:00,1.36161,1.36097,1.36185,1.36051,0
2014-01-03 15:00:00,1.36098,1.36128,1.36135,1.35995,0
2014-01-03 15:30:00,1.36129,1.36129,1.36150,1.36068,0
2014-01-03 16:00:00,1.36126,1.36099,1.36180,1.36077,0
2014-01-03 16:30:00,1.36098,1.36050,1.36125,1.36040,0
2014-01-03 17:00:00,1.36049,1.35997,1.36050,1.35935,0
2014-01-03 17:30:00,1.35998,1.36039,1.36073,1.35947,0
2014-01-03 18:00:00,1.36038,1.36005,1.36051,1.35965,0
2014-01-03 18:30:00,1.36005,1.36030,1.36032,1.35984,0
2014-01-03 19:00:00,1.36030,1.36027,1.36075,1.35997,0
2014-01-03 19:30:00,1.36026,1.35991,1.36071,1.35950,0
2014-01-03 20:00:00,1.35989,1.35892,1.35998,1.35853,0
2014-01-03 20:30:00,1.35893,1.35829,1.35905,1.35829,0
2014-01-03 21:00:00,1.35828,1.35909,1.35929,1.35826,0
2014-01-03 21:30:00,1.35907,1.35900,1.35916,1.35862,0
2014-01-05 22:00:00,1.35956,1.35947,1.35973,1.35914,0
2014-01-05 22:30:00,1.35949,1.36008,1.36008,1.35919,0
2014-01-05 23:00:00,1.36005,1.35922,1.36007,1.35894,0
2014-01-05 23:30:00,1.35921,1.35959,1.35963,1.35907,0
2014-01-06 00:00:00,1.35958,1.35910,1.35958,1.35878,0
2014-01-06 00:30:00,1.35910,1.35985,1.36019,1.35876,0
2014-01-06 01:00:00,1.35985,1.35938,1.35990,1.35927,0
2014-01-06 01:30:00,1.35938,1.35829,1.35946,1.35802,0
2014-01-06 02:00:00,1.35829,1.35832,1.35883,1.35786,0
2014-01-06 02:30:00,1.35832,1.35857,1.35882,1.35830,0
2014-01-06 03:00:00,1.35858,1.35877,1.35877,1.35809,0
2014-01-06 03:30:00,1.35878,1.35839,1.35888,1.35830,0
2014-01-06 04:00:00,1.35838,1.35818,1.35849,1.35817,0
2014-01-06 04:30:00,1.35818,1.35828,1.35834,1.35796,0
2014-01-06 05:00:00,1.35827,1.35850,1.35856,1.35815,0
2014-01-06 05:30:00,1.35850,1.35796,1.35856,1.35762,0
2014-01-06 06:00:00,1.35796,1.35794,1.35796,1.35717,0
2014-01-06 06:30:00,1.35795,1.35860,1.35892,1.35779,0
2014-01-06 07:00:00,1.35859,1.35824,1.35900,1.35805,0
2014-01-06 07:30:00,1.35824,1.35806,1.35829,1.35753,0
2014-01-06 08:00:00,1.35805,1.35959,1.36010,1.35804,0
2014-01-06 08:30:00,1.35958,1.35958,1.36067,1.35908,0
2014-01-06 09:00:00,1.35958,1.36086,1.36135,1.35953,0
2014-01-06 09:30:00,1.36086,1.36115,1.36150,1.36045,0
2014-01-06 10:00:00,1.36116,1.36096,1.36118,1.36041,0
2014-01-06 10:30:00,1.36095,1.36171,1.36220,1.36094,0
2014-01-06 11:00:00,1.36171,1.36145,1.36222,1.36130,0
2014-01-06 11:30:00,1.36145,1.36054,1.36148,1.36019,0
2014-01-06 12:00:00,1.36055,1.36027,1.36055,1.35984,0
2014-01-06 12:30:00,1.36027,1.36020,1.36095,1.35984,0
2014-01-06 13:00:00,1.36022,1.36041,1.36067,1.35962,0
2014-01-06 13:30:00,1.36039,1.35989,1.36039,1.35959,0
2014-01-06 14:00:00,1.35989,1.36088,1.36143,1.35933,0
2014-01-06 14:30:00,1.36088,1.36148,1.36186,1.36068,0
2014-01-06 15:00:00,1.36148,1.36258,1.36352,1.36148,0
2014-01-06 15:30:00,1.36263,1.36425,1.36471,1.36188,0
2014-01-06 16:00:00,1.36423,1.36440,1.36514,1.36397,0
2014-01-06 16:30:00,1.36436,1.36354,1.36451,1.36354,0
2014-01-06 17:00:00,1.36355,1.36367,1.36383,1.36335,0
2014-01-06 17:30:00,1.36368,1.36394,1.36475,1.36358,0
2014-01-06 18:00:00,1.36387,1.36460,1.36536,1.36386,0
2014-01-06 18:30:00,1.36460,1.36447,1.36517,1.36421,0
2014-01-06 19:00:00,1.36445,1.36390,1.36454,1.36363,0
2014-01-06 19:30:00,1.36389,1.36350,1.36389,1.36302,0
2014-01-06 20:00:00,1.36350,1.36344,1.36369,1.36319,0
2014-01-06 20:30:00,1.36344,1.36359,1.36364,1.36295,0
2014-01-06 21:00:00,1.36360,1.36310,1.36375,1.36306,0
2014-01-06 21:30:00,1.36311,1.36293,1.36324,1.36270,0
2014-01-06 22:00:00,1.36293,1.36286,1.36330,1.36286,0
2014-01-06 22:30:00,1.36285,1.36339,1.36360,1.36284,0
2014-01-06 23:00:00,1.36344,1.36330,1.36344,1.36264,0
2014-01-06 23:30:00,1.36329,1.36299,1.36333,1.36291,0
2014-01-07 00:00:00,1.36300,1.36286,1.36336,1.36280,0
2014-01-07 00:30:00,1.36287,1.36237,1.36299,1.36208,0
2014-01-07 01:00:00,1.36237,1.36234,1.36280,1.36223,0
2014-01-07 01:30:00,1.36235,1.36249,1.36250,1.36216,0
2014-01-07 02:00:00,1.36250,1.36280,1.36322,1.36246,0
2014-01-07 02:30:00,1.36280,1.36277,1.36310,1.36263,0
2014-01-07 03:00:00,1.36277,1.36262,1.36317,1.36241,0
2014-01-07 03:30:00,1.36261,1.36250,1.36273,1.36232,0
2014-01-07 04:00:00,1.36249,1.36260,1.36266,1.36237,0
2014-01-07 04:30:00,1.36260,1.36246,1.36278,1.36244,0
2014-01-07 05:00:00,1.36246,1.36244,1.36260,1.36217,0
2014-01-07 05:30:00,1.36244,1.36213,1.36268,1.36208,0
2014-01-07 06:00:00,1.36212,1.36140,1.36244,1.36107,0
2014-01-07 06:30:00,1.36139,1.36197,1.36216,1.36134,0
2014-01-07 07:00:00,1.36196,1.36219,1.36272,1.36192,0
2014-01-07 07:30:00,1.36218,1.36186,1.36230,1.36170,0
2014-01-07 08:00:00,1.36185,1.36198,1.36241,1.36128,0
2014-01-07 08:30:00,1.36198,1.36279,1.36293,1.36175,0
2014-01-07 09:00:00,1.36278,1.36192,1.36330,1.36167,0
2014-01-07 09:30:00,1.36192,1.36192,1.36270,1.36167,0
2014-01-07 10:00:00,1.36192,1.36300,1.36323,1.36137,0
2014-01-07 10:30:00,1.36297,1.36418,1.36467,1.36288,0
2014-01-07 11:00:00,1.36417,1.36446,1.36502,1.36409,0
2014-01-07 11:30:00,1.36447,1.36367,1.36462,1.36348,0
2014-01-07 12:00:00,1.36366,1.36460,1.36570,1.36366,0
2014-01-07 12:30:00,1.36460,1.36430,1.36478,1.36391,0
2014-01-07 13:00:00,1.36431,1.36378,1.36511,1.36336,0
2014-01-07 13:30:00,1.36378,1.36291,1.36395,1.36251,0
2014-01-07 14:00:00,1.36292,1.36293,1.36357,1.36261,0
2014-01-07 14:30:00,1.36293,1.36221,1.36347,1.36198,0
2014-01-07 15:00:00,1.36217,1.36031,1.36230,1.35971,0
2014-01-07 15:30:00,1.36031,1.36066,1.36101,1.35986,0
2014-01-07 16:00:00,1.36064,1.36153,1.36220,1.36054,0
2014-01-07 16:30:00,1.36153,1.36170,1.36211,1.36108,0
2014-01-07 17:00:00,1.36172,1.36340,1.36407,1.36167,0
2014-01-07 17:30:00,1.36340,1.36295,1.36363,1.36295,0
2014-01-07 18:00:00,1.36296,1.36182,1.36316,1.36169,0
2014-01-07 18:30:00,1.36182,1.36176,1.36223,1.36160,0
2014-01-07 19:00:00,1.36177,1.36204,1.36205,1.36134,0
2014-01-07 19:30:00,1.36204,1.36174,1.36220,1.36163,0
2014-01-07 20:00:00,1.36176,1.36151,1.36184,1.36123,0
2014-01-07 20:30:00,1.36149,1.36138,1.36170,1.36137,0
2014-01-07 21:00:00,1.36138,1.36141,1.36166,1.36130,0
2014-01-07 21:30:00,1.36142,1.36157,1.36170,1.36129,0
2014-01-07 22:00:00,1.36157,1.36108,1.36194,1.36097,0
2014-01-07 22:30:00,1.36109,1.36145,1.36168,1.36105,0
2014-01-07 23:00:00,1.36145,1.36162,1.36175,1.36141,0
2014-01-07 23:30:00,1.36161,1.36174,1.36182,1.36141,0
2014-01-08 00:00:00,1.36173,1.36101,1.36174,1.36056,0
2014-01-08 00:30:00,1.36100,1.36078,1.36104,1.36054,0
2014-01-08 01:00:00,1.36078,1.36161,1.36179,1.36063,0
2014-01-08 01:30:00,1.36156,1.36284,1.36330,1.36155,0
2014-01-08 02:00:00,1.36284,1.36275,1.36294,1.36266,0
2014-01-08 02:30:00,1.36276,1.36285,1.36302,1.36269,0
2014-01-08 03:00:00,1.36285,1.36224,1.36285,1.36204,0
2014-01-08 03:30:00,1.36224,1.36222,1.36257,1.36208,0
2014-01-08 04:00:00,1.36222,1.36246,1.36264,1.36219,0
2014-01-08 04:30:00,1.36247,1.36321,1.36331,1.36228,0
2014-01-08 05:00:00,1.36322,1.36322,1.36353,1.36305,0
2014-01-08 05:30:00,1.36321,1.36296,1.36324,1.36265,0
2014-01-08 06:00:00,1.36296,1.36281,1.36335,1.36261,0
2014-01-08 06:30:00,1.36282,1.36286,1.36307,1.36254,0
2014-01-08 07:00:00,1.36288,1.36214,1.36288,1.36197,0
2014-01-08 07:30:00,1.36213,1.36177,1.36245,1.36169,0
2014-01-08 08:00:00,1.36178,1.36080,1.36178,1.36010,0
2014-01-08 08:30:00,1.36079,1.36077,1.36101,1.35997,0
2014-01-08 09:00:00,1.36076,1.36030,1.36117,1.36030,0
2014-01-08 09:30:00,1.36030,1.36036,1.36078,1.35983,0
2014-01-08 10:00:00,1.36037,1.35900,1.36090,1.35875,0
2014-01-08 10:30:00,1.35897,1.35840,1.35908,1.35806,0
2014-01-08 11:00:00,1.35839,1.35866,1.35890,1.35804,0
2014-01-08 11:30:00,1.35866,1.35826,1.35887,1.35808,0
2014-01-08 12:00:00,1.35832,1.35933,1.35940,1.35818,0
2014-01-08 12:30:00,1.35934,1.35892,1.35939,1.35865,0
2014-01-08 13:00:00,1.35893,1.35801,1.35980,1.35679,0
2014-01-08 13:30:00,1.35802,1.35945,1.35963,1.35760,0
2014-01-08 14:00:00,1.35944,1.36052,1.36082,1.35896,0
2014-01-08 14:30:00,1.36053,1.36006,1.36060,1.35921,0
2014-01-08 15:00:00,1.36012,1.36154,1.36183,1.36001,0
2014-01-08 15:30:00,1.36154,1.36003,1.36154,1.35994,0
2014-01-08 16:00:00,1.36000,1.35875,1.36046,1.35853,0
2014-01-08 16:30:00,1.35875,1.35863,1.35917,1.35852,0
2014-01-08 17:00:00,1.35862,1.35688,1.35863,1.35585,0
2014-01-08 17:30:00,1.35689,1.35711,1.35714,1.35606,0
2014-01-08 18:00:00,1.35709,1.35693,1.35740,1.35615,0
2014-01-08 18:30:00,1.35694,1.35711,1.35730,1.35660,0
2014-01-08 19:00:00,1.35710,1.35688,1.35760,1.35538,0
2014-01-08 19:30:00,1.35693,1.35824,1.35875,1.35632,0
2014-01-08 20:00:00,1.35819,1.35803,1.35836,1.35727,0
2014-01-08 20:30:00,1.35803,1.35819,1.35870,1.35760,0
2014-01-08 21:00:00,1.35819,1.35747,1.35825,1.35737,0
2014-01-08 21:30:00,1.35747,1.35761,1.35800,1.35736,0
2014-01-08 22:00:00,1.35761,1.35775,1.35797,1.35746,0
2014-01-08 22:30:00,1.35773,1.35756,1.35781,1.35730,0
2014-01-08 23:00:00,1.35755,1.35768,1.35777,1.35738,0
2014-01-08 23:30:00,1.35768,1.35717,1.35784,1.35710,0
2014-01-09 00:00:00,1.35718,1.35748,1.35768,1.35670,0
2014-01-09 00:30:00,1.35747,1.35755,1.35780,1.35716,0
2014-01-09 01:00:00,1.35753,1.35755,1.35786,1.35711,0
2014-01-09 01:30:00,1.35755,1.35787,1.35800,1.35744,0
2014-01-09 02:00:00,1.35787,1.35740,1.35791,1.35712,0
2014-01-09 02:30:00,1.35740,1.35774,1.35784,1.35736,0
2014-01-09 03:00:00,1.35773,1.35833,1.35860,1.35773,0
2014-01-09 03:30:00,1.35833,1.35794,1.35833,1.35769,0
2014-01-09 04:00:00,1.35794,1.35776,1.35797,1.35761,0
2014-01-09 04:30:00,1.35776,1.35795,1.35796,1.35756,0
2014-01-09 05:00:00,1.35795,1.35834,1.35847,1.35775,0
2014-01-09 05:30:00,1.35836,1.35880,1.35907,1.35815,0
2014-01-09 06:00:00,1.35881,1.35890,1.35947,1.35881,0
2014-01-09 06:30:00,1.35891,1.35941,1.35950,1.35884,0
2014-01-09 07:00:00,1.35940,1.35956,1.36001,1.35916,0
2014-01-09 07:30:00,1.35955,1.36012,1.36020,1.35934,0
2014-01-09 08:00:00,1.36010,1.36058,1.36067,1.35934,0
2014-01-09 08:30:00,1.36059,1.36095,1.36121,1.36017,0
2014-01-09 09:00:00,1.36095,1.36121,1.36224,1.36076,0
2014-01-09 09:30:00,1.36122,1.36100,1.36150,1.36054,0
2014-01-09 10:00:00,1.36099,1.36131,1.36174,1.36017,0
2014-01-09 10:30:00,1.36133,1.36105,1.36148,1.36053,0
2014-01-09 11:00:00,1.36105,1.36041,1.36162,1.36022,0
2014-01-09 11:30:00,1.36041,1.36019,1.36075,1.35998,0
2014-01-09 12:00:00,1.36012,1.36044,1.36113,1.35964,0
2014-01-09 12:30:00,1.36044,1.36100,1.36165,1.36006,0
2014-01-09 13:00:00,1.36101,1.36279,1.36333,1.36073,0
2014-01-09 13:30:00,1.36279,1.35672,1.36337,1.35489,0
2014-01-09 14:00:00,1.35671,1.35746,1.35780,1.35497,0
2014-01-09 14:30:00,1.35748,1.35701,1.35831,1.35675,0
2014-01-09 15:00:00,1.35701,1.35890,1.35937,1.35686,0
2014-01-09 15:30:00,1.35891,1.35851,1.35964,1.35789,0
2014-01-09 16:00:00,1.35850,1.35913,1.35921,1.35826,0
2014-01-09 16:30:00,1.35914,1.35905,1.35945,1.35878,0
2014-01-09 17:00:00,1.35906,1.35883,1.35960,1.35878,0
2014-01-09 17:30:00,1.35883,1.35830,1.35904,1.35812,0
2014-01-09 18:00:00,1.35827,1.35857,1.35882,1.35827,0
2014-01-09 18:30:00,1.35858,1.35866,1.35884,1.35847,0
2014-01-09 19:00:00,1.35866,1.35875,1.35908,1.35853,0
2014-01-09 19:30:00,1.35874,1.35903,1.35925,1.35851,0
2014-01-09 20:00:00,1.35903,1.36091,1.36095,1.35880,0
2014-01-09 20:30:00,1.36091,1.36046,1.36110,1.36032,0
2014-01-09 21:00:00,1.36047,1.36048,1.36090,1.36027,0
2014-01-09 21:30:00,1.36048,1.36085,1.36112,1.36033,0
2014-01-09 22:00:00,1.36090,1.36058,1.36100,1.36040,0
2014-01-09 22:30:00,1.36058,1.36021,1.36062,1.36017,0
2014-01-09 23:00:00,1.36020,1.36046,1.36046,1.36020,0
2014-01-09 23:30:00,1.36045,1.36066,1.36107,1.36045,0
2014-01-10 00:00:00,1.36065,1.36069,1.36073,1.36031,0
2014-01-10 00:30:00,1.36068,1.36069,1.36106,1.36052,0
2014-01-10 01:00:00,1.36067,1.36077,1.36086,1.36054,0
2014-01-10 01:30:00,1.36077,1.36091,1.36134,1.36064,0
2014-01-10 02:00:00,1.36091,1.36057,1.36100,1.36042,0
2014-01-10 02:30:00,1.36055,1.36107,1.36110,1.36053,0
2014-01-10 03:00:00,1.36106,1.36125,1.36145,1.36102,0
2014-01-10 03:30:00,1.36125,1.36116,1.36138,1.36087,0
2014-01-10 04:00:00,1.36115,1.36090,1.36127,1.36077,0
2014-01-10 04:30:00,1.36090,1.36130,1.36163,1.36090,0
2014-01-10 05:00:00,1.36130,1.36116,1.36138,1.36092,0
2014-01-10 05:30:00,1.36116,1.36142,1.36148,1.36111,0
2014-01-10 06:00:00,1.36141,1.36197,1.36205,1.36136,0
2014-01-10 06:30:00,1.36196,1.36104,1.36196,1.36097,0
2014-01-10 07:00:00,1.36105,1.36104,1.36158,1.36100,0
2014-01-10 07:30:00,1.36103,1.36124,1.36136,1.36054,0
2014-01-10 08:00:00,1.36124,1.36107,1.36137,1.36040,0
2014-01-10 08:30:00,1.36107,1.36057,1.36121,1.36009,0
2014-01-10 09:00:00,1.36059,1.36041,1.36061,1.36013,0
2014-01-10 09:30:00,1.36042,1.35983,1.36072,1.35943,0
2014-01-10 10:00:00,1.35984,1.35923,1.36004,1.35890,0
2014-01-10 10:30:00,1.35924,1.35906,1.35951,1.35904,0
2014-01-10 11:00:00,1.35906,1.35983,1.35985,1.35897,0
2014-01-10 11:30:00,1.35983,1.35958,1.36010,1.35946,0
2014-01-10 12:00:00,1.35960,1.35950,1.35982,1.35875,0
2014-01-10 12:30:00,1.35949,1.35897,1.35970,1.35882,0
2014-01-10 13:00:00,1.35898,1.35789,1.35911,1.35749,0
2014-01-10 13:30:00,1.35781,1.36370,1.36650,1.35781,0
2014-01-10 14:00:00,1.36369,1.36375,1.36474,1.36246,0
2014-01-10 14:30:00,1.36375,1.36750,1.36794,1.36359,0
2014-01-10 15:00:00,1.36755,1.36722,1.36876,1.36696,0
2014-01-10 15:30:00,1.36725,1.36726,1.36837,1.36701,0
2014-01-10 16:00:00,1.36727,1.36654,1.36759,1.36651,0
2014-01-10 16:30:00,1.36655,1.36622,1.36685,1.36584,0
2014-01-10 17:00:00,1.36622,1.36599,1.36665,1.36565,0
2014-01-10 17:30:00,1.36600,1.36632,1.36668,1.36578,0
2014-01-10 18:00:00,1.36639,1.36652,1.36725,1.36628,0
2014-01-10 18:30:00,1.36651,1.36707,1.36712,1.36594,0
2014-01-10 19:00:00,1.36711,1.36730,1.36750,1.36665,0
2014-01-10 19:30:00,1.36727,1.36609,1.36733,1.36591,0
2014-01-10 20:00:00,1.36609,1.36659,1.36683,1.36589,0
2014-01-10 20:30:00,1.36657,1.36649,1.36672,1.36612,0
2014-01-10 21:00:00,1.36650,1.36635,1.36671,1.36628,0
2014-01-10 21:30:00,1.36635,1.36730,1.36730,1.36635,0
2014-01-12 22:00:00,1.36789,1.36694,1.36790,1.36689,0
2014-01-12 22:30:00,1.36694,1.36685,1.36716,1.36669,0
2014-01-12 23:00:00,1.36680,1.36663,1.36684,1.36647,0
2014-01-12 23:30:00,1.36663,1.36723,1.36731,1.36663,0
2014-01-13 00:00:00,1.36722,1.36663,1.36724,1.36648,0
2014-01-13 00:30:00,1.36662,1.36630,1.36671,1.36620,0
2014-01-13 01:00:00,1.36630,1.36695,1.36714,1.36630,0
2014-01-13 01:30:00,1.36695,1.36646,1.36754,1.36629,0
2014-01-13 02:00:00,1.36646,1.36764,1.36817,1.36646,0
2014-01-13 02:30:00,1.36762,1.36755,1.36811,1.36740,0
2014-01-13 03:00:00,1.36755,1.36787,1.36814,1.36743,0
2014-01-13 03:30:00,1.36787,1.36830,1.36851,1.36761,0
2014-01-13 04:00:00,1.36830,1.36829,1.36835,1.36790,0
2014-01-13 04:30:00,1.36830,1.36793,1.36837,1.36779,0
2014-01-13 05:00:00,1.36794,1.36789,1.36812,1.36759,0
2014-01-13 05:30:00,1.36789,1.36771,1.36790,1.36762,0
2014-01-13 06:00:00,1.36771,1.36729,1.36781,1.36717,0
2014-01-13 06:30:00,1.36730,1.36710,1.36739,1.36681,0
2014-01-13 07:00:00,1.36708,1.36733,1.36734,1.36668,0
2014-01-13 07:30:00,1.36734,1.36755,1.36760,1.36716,0
2014-01-13 08:00:00,1.36754,1.36720,1.36819,1.36717,0
2014-01-13 08:30:00,1.36720,1.36669,1.36728,1.36576,0
2014-01-13 09:00:00,1.36668,1.36600,1.36685,1.36568,0
2014-01-13 09:30:00,1.36600,1.36632,1.36675,1.36568,0
2014-01-13 10:00:00,1.36633,1.36646,1.36662,1.36595,0
2014-01-13 10:30:00,1.36645,1.36627,1.36715,1.36627,0
2014-01-13 11:00:00,1.36626,1.36643,1.36693,1.36605,0
2014-01-13 11:30:00,1.36643,1.36664,1.36683,1.36580,0
2014-01-13 12:00:00,1.36664,1.36683,1.36722,1.36650,0
2014-01-13 12:30:00,1.36683,1.36665,1.36703,1.36631,0
2014-01-13 13:00:00,1.36664,1.36414,1.36678,1.36402,0
2014-01-13 13:30:00,1.36414,1.36462,1.36470,1.36377,0
2014-01-13 14:00:00,1.36464,1.36520,1.36520,1.36393,0
2014-01-13 14:30:00,1.36519,1.36532,1.36612,1.36501,0
2014-01-13 15:00:00,1.36532,1.36451,1.36560,1.36429,0
2014-01-13 15:30:00,1.36451,1.36533,1.36536,1.36424,0
2014-01-13 16:00:00,1.36532,1.36463,1.36551,1.36454,0
2014-01-13 16:30:00,1.36463,1.36464,1.36498,1.36431,0
2014-01-13 17:00:00,1.36462,1.36501,1.36525,1.36438,0
2014-01-13 17:30:00,1.36500,1.36544,1.36620,1.36478,0
2014-01-13 18:00:00,1.36543,1.36503,1.36571,1.36473,0
2014-01-13 18:30:00,1.36503,1.36577,1.36625,1.36494,0
2014-01-13 19:00:00,1.36577,1.36670,1.36683,1.36558,0
2014-01-13 19:30:00,1.36670,1.36735,1.36771,1.36653,0
2014-01-13 20:00:00,1.36736,1.36690,1.36765,1.36663,0
2014-01-13 20:30:00,1.36690,1.36756,1.36760,1.36684,0
2014-01-13 21:00:00,1.36755,1.36732,1.36767,1.36702,0
2014-01-13 21:30:00,1.36733,1.36717,1.36742,1.36682,0
2014-01-13 22:00:00,1.36717,1.36694,1.36732,1.36685,0
2014-01-13 22:30:00,1.36694,1.36687,1.36695,1.36655,0
2014-01-13 23:00:00,1.36687,1.36683,1.36711,1.36676,0
2014-01-13 23:30:00,1.36681,1.36691,1.36701,1.36665,0
2014-01-14 00:00:00,1.36690,1.36670,1.36690,1.36644,0
2014-01-14 00:30:00,1.36669,1.36687,1.36705,1.36634,0
2014-01-14 01:00:00,1.36689,1.36640,1.36700,1.36639,0
2014-01-14 01:30:00,1.36639,1.36571,1.36649,1.36565,0
2014-01-14 02:00:00,1.36570,1.36599,1.36622,1.36570,0
2014-01-14 02:30:00,1.36599,1.36640,1.36640,1.36599,0
2014-01-14 03:00:00,1.36640,1.36662,1.36669,1.36638,0
2014-01-14 03:30:00,1.36662,1.36617,1.36669,1.36614,0
2014-01-14 04:00:00,1.36618,1.36606,1.36630,1.36595,0
2014-01-14 04:30:00,1.36607,1.36655,1.36655,1.36586,0
2014-01-14 05:00:00,1.36657,1.36672,1.36679,1.36639,0
