time,open,close,high,low
2006-10-01 21:00:00,1.18121,1.18059,1.18165,1.18034,0
2006-10-01 21:30:00,1.18067,1.18102,1.18136,1.18045,0
2006-10-01 22:00:00,1.18097,1.18087,1.18119,1.18042,0
2006-10-01 22:30:00,1.18092,1.18070,1.18115,1.18061,0
2006-10-01 23:00:00,1.18071,1.18052,1.18094,1.18037,0
2006-10-01 23:30:00,1.18077,1.18042,1.18077,1.17888,0
2006-10-02 00:00:00,1.18038,1.18158,1.18226,1.18032,0
2006-10-02 00:30:00,1.18160,1.18218,1.18220,1.18119,0
2006-10-02 01:00:00,1.18227,1.18310,1.18339,1.18175,0
2006-10-02 01:30:00,1.18316,1.18357,1.18392,1.18301,0
2006-10-02 02:00:00,1.18340,1.18227,1.18358,1.18197,0
2006-10-02 02:30:00,1.18232,1.18237,1.18268,1.18194,0
2006-10-02 03:00:00,1.18222,1.18263,1.18282,1.18212,0
2006-10-02 03:30:00,1.18263,1.18264,1.18285,1.18235,0
2006-10-02 04:00:00,1.18272,1.18264,1.18278,1.18238,0
2006-10-02 04:30:00,1.18261,1.18242,1.18274,1.18213,0
2006-10-02 05:00:00,1.18262,1.18283,1.18301,1.18215,0
2006-10-02 05:30:00,1.18290,1.18310,1.18382,1.18271,0
2006-10-02 06:00:00,1.18330,1.18279,1.18356,1.18239,0
2006-10-02 06:30:00,1.18274,1.18267,1.18302,1.18193,0
2006-10-02 07:00:00,1.18268,1.18298,1.18334,1.18205,0
2006-10-02 07:30:00,1.18295,1.18300,1.18363,1.18267,0
2006-10-02 08:00:00,1.18308,1.18231,1.18340,1.18213,0
2006-10-02 08:30:00,1.18231,1.18190,1.18240,1.18107,0
2006-10-02 09:00:00,1.18194,1.18220,1.18235,1.18124,0
2006-10-02 09:30:00,1.18224,1.18246,1.18256,1.18121,0
2006-10-02 10:00:00,1.18257,1.18222,1.18257,1.18140,0
2006-10-02 10:30:00,1.18219,1.18235,1.18264,1.18171,0
2006-10-02 11:00:00,1.18227,1.18243,1.18292,1.18176,0
2006-10-02 11:30:00,1.18189,1.18215,1.18250,1.18144,0
2006-10-02 12:00:00,1.18209,1.18343,1.18349,1.18190,0
2006-10-02 12:30:00,1.18348,1.18084,1.18406,1.18076,0
2006-10-02 13:00:00,1.18089,1.17967,1.18111,1.17922,0
2006-10-02 13:30:00,1.17958,1.17782,1.17961,1.17717,0
2006-10-02 14:00:00,1.17794,1.17713,1.17894,1.17669,0
2006-10-02 14:30:00,1.17721,1.17720,1.17764,1.17610,0
2006-10-02 15:00:00,1.17717,1.17562,1.17728,1.17514,0
2006-10-02 15:30:00,1.17563,1.17719,1.17719,1.17526,0
2006-10-02 16:00:00,1.17720,1.17563,1.17720,1.17531,0
2006-10-02 16:30:00,1.17570,1.17568,1.17643,1.17510,0
2006-10-02 17:00:00,1.17590,1.17591,1.17640,1.17530,0
2006-10-02 17:30:00,1.17595,1.17640,1.17646,1.17553,0
2006-10-02 18:00:00,1.17641,1.17623,1.17652,1.17551,0
2006-10-02 18:30:00,1.17626,1.17627,1.17689,1.17573,0
2006-10-02 19:00:00,1.17620,1.17646,1.17680,1.17605,0
2006-10-02 19:30:00,1.17649,1.17668,1.17688,1.17624,0
