2005-01-02 22:00:00,1.35480,1.35620,1.35629,1.35480,0
2005-01-02 22:30:00,1.35597,1.35608,1.35632,1.35462,0
2005-01-02 23:00:00,1.35593,1.35640,1.35714,1.35555,0
2005-01-02 23:30:00,1.35618,1.35771,1.35781,1.35610,0
2005-01-03 00:00:00,1.35788,1.35631,1.35797,1.35580,0
2005-01-03 00:30:00,1.35647,1.35454,1.35661,1.35401,0
2005-01-03 01:00:00,1.35453,1.35348,1.35491,1.35327,0
2005-01-03 01:30:00,1.35336,1.35364,1.35430,1.35281,0
2005-01-03 02:00:00,1.35377,1.35268,1.35377,1.35173,0
2005-01-03 02:30:00,1.35260,1.35028,1.35266,1.34975,0
2005-01-03 03:00:00,1.35012,1.34561,1.35014,1.34515,0
2005-01-03 03:30:00,1.34560,1.34081,1.34598,1.33871,0
2005-01-03 04:00:00,1.34104,1.34292,1.34357,1.34076,0
2005-01-03 04:30:00,1.34310,1.34422,1.34436,1.34294,0
2005-01-03 05:00:00,1.34411,1.34376,1.34510,1.34350,0
2005-01-03 05:30:00,1.34376,1.34430,1.34459,1.34352,0
2005-01-03 06:00:00,1.34436,1.34484,1.34536,1.34429,0
2005-01-03 06:30:00,1.34489,1.34764,1.34779,1.34469,0
2005-01-03 07:00:00,1.34783,1.34785,1.34818,1.34699,0
2005-01-03 07:30:00,1.34795,1.35270,1.35308,1.34787,0
2005-01-03 08:00:00,1.35253,1.35142,1.35464,1.35120,0
2005-01-03 08:30:00,1.35140,1.35310,1.35321,1.35046,0
2005-01-03 09:00:00,1.35292,1.35691,1.35695,1.35125,0
2005-01-03 09:30:00,1.35692,1.35357,1.35715,1.35335,0
2005-01-03 10:00:00,1.35350,1.35352,1.35384,1.35294,0
2005-01-03 10:30:00,1.35350,1.35302,1.35488,1.35302,0
2005-01-03 11:00:00,1.35302,1.35322,1.35363,1.35261,0
2005-01-03 11:30:00,1.35315,1.35126,1.35315,1.35050,0
2005-01-03 12:00:00,1.35105,1.35107,1.35330,1.35033,0
2005-01-03 12:30:00,1.35147,1.35210,1.35210,1.35055,0
2005-01-03 13:00:00,1.35205,1.34997,1.35261,1.34961,0
2005-01-03 13:30:00,1.34990,1.34761,1.35013,1.34681,0
2005-01-03 14:00:00,1.34756,1.34618,1.34762,1.34396,0
2005-01-03 14:30:00,1.34598,1.34879,1.34924,1.34563,0
2005-01-03 15:00:00,1.34853,1.34859,1.35010,1.34791,0
2005-01-03 15:30:00,1.34856,1.34599,1.34957,1.34598,0
2005-01-03 16:00:00,1.34606,1.34753,1.34835,1.34545,0
