time,open,close,high,low
2007-10-01 00:00:00,1.14880,1.14895,1.14915,1.14780,0
2007-10-01 00:30:00,1.14895,1.14900,1.14950,1.14840,0
2007-10-01 01:00:00,1.14900,1.14830,1.14905,1.14820,0
2007-10-01 01:30:00,1.14830,1.14955,1.14970,1.14780,0
2007-10-01 02:00:00,1.14955,1.15070,1.15085,1.14890,0
2007-10-01 02:30:00,1.15075,1.15070,1.15120,1.15050,0
2007-10-01 03:00:00,1.15070,1.15040,1.15075,1.15030,0
2007-10-01 03:30:00,1.15040,1.15060,1.15105,1.15000,0
2007-10-01 04:00:00,1.15065,1.14965,1.15075,1.14920,0
2007-10-01 04:30:00,1.14965,1.14915,1.14985,1.14790,0
2007-10-01 05:00:00,1.14920,1.14920,1.14970,1.14880,0
2007-10-01 05:30:00,1.14920,1.15090,1.15100,1.14920,0
2007-10-01 06:00:00,1.15090,1.15100,1.15140,1.15030,0
2007-10-01 06:30:00,1.15090,1.15030,1.15150,1.14980,0
2007-10-01 07:00:00,1.15030,1.15375,1.15380,1.15030,0
2007-10-01 07:30:00,1.15370,1.15550,1.15580,1.15335,0
2007-10-01 08:00:00,1.15550,1.15420,1.15580,1.15400,0
2007-10-01 08:30:00,1.15420,1.15475,1.15535,1.15410,0
2007-10-01 09:00:00,1.15470,1.15660,1.15695,1.15460,0
2007-10-01 09:30:00,1.15660,1.15620,1.15715,1.15580,0
2007-10-01 10:00:00,1.15620,1.15815,1.15820,1.15615,0
2007-10-01 10:30:00,1.15815,1.15780,1.15850,1.15780,0
2007-10-01 11:00:00,1.15780,1.15515,1.15800,1.15380,0
2007-10-01 11:30:00,1.15515,1.15620,1.15660,1.15470,0
2007-10-01 12:00:00,1.15620,1.15795,1.15860,1.15605,0
2007-10-01 12:30:00,1.15795,1.15925,1.15955,1.15780,0
2007-10-01 13:00:00,1.15930,1.15785,1.15935,1.15720,0
2007-10-01 13:30:00,1.15785,1.16080,1.16080,1.15785,0
2007-10-01 14:00:00,1.16080,1.15780,1.16080,1.15770,0
2007-10-01 14:30:00,1.15780,1.15665,1.15950,1.15585,0
2007-10-01 15:00:00,1.15665,1.15825,1.15845,1.15655,0
2007-10-01 15:30:00,1.15825,1.15925,1.16000,1.15820,0
2007-10-01 16:00:00,1.15925,1.15890,1.15945,1.15825,0
2007-10-01 16:30:00,1.15890,1.15785,1.15895,1.15785,0
2007-10-01 17:00:00,1.15785,1.15815,1.15820,1.15740,0
2007-10-01 17:30:00,1.15815,1.15840,1.15880,1.15760,0
2007-10-01 18:00:00,1.15840,1.15720,1.15870,1.15720,0
2007-10-01 18:30:00,1.15720,1.15770,1.15820,1.15710,0
2007-10-01 19:00:00,1.15770,1.15700,1.15800,1.15675,0
2007-10-01 19:30:00,1.15700,1.15690,1.15740,1.15660,0
2007-10-01 20:00:00,1.15690,1.15710,1.15740,1.15670,0
2007-10-01 20:30:00,1.15710,1.15770,1.15770,1.15690,0
2007-10-01 21:00:00,1.15760,1.15740,1.15790,1.15700,0
2007-10-01 21:30:00,1.15740,1.15740,1.15785,1.15720,0
2007-10-01 22:00:00,1.15730,1.15700,1.15760,1.15610,0
2007-10-01 22:30:00,1.15700,1.15820,1.15850,1.15690,0
2007-10-01 23:00:00,1.15820,1.15790,1.15845,1.15785,0
2007-10-01 23:30:00,1.15790,1.15770,1.15810,1.15740,0
2007-10-02 00:00:00,1.15770,1.15760,1.15785,1.15700,0
