time,open,close,high,low
2009-10-01 00:00:00,0.89920,0.89790,0.89925,0.89745,0
2009-10-01 00:30:00,0.89790,0.89780,0.89840,0.89745,0
2009-10-01 01:00:00,0.89780,0.89760,0.89820,0.89700,0
2009-10-01 01:30:00,0.89760,0.89755,0.89780,0.89695,0
2009-10-01 02:00:00,0.89750,0.89835,0.89845,0.89745,0
2009-10-01 02:30:00,0.89840,0.89850,0.89910,0.89820,0
2009-10-01 03:00:00,0.89850,0.89870,0.89880,0.89840,0
2009-10-01 03:30:00,0.89870,0.89990,0.89995,0.89865,0
2009-10-01 04:00:00,0.89990,0.89910,0.90010,0.89890,0
2009-10-01 04:30:00,0.89915,0.89995,0.90005,0.89910,0
2009-10-01 05:00:00,0.89995,0.89965,0.90060,0.89950,0
2009-10-01 05:30:00,0.89965,0.90070,0.90075,0.89930,0
2009-10-01 06:00:00,0.90070,0.90030,0.90135,0.89980,0
2009-10-01 06:30:00,0.90030,0.90070,0.90175,0.90020,0
2009-10-01 07:00:00,0.90070,0.90030,0.90100,0.89935,0
2009-10-01 07:30:00,0.90030,0.89985,0.90075,0.89930,0
2009-10-01 08:00:00,0.89985,0.90050,0.90070,0.89975,0
2009-10-01 08:30:00,0.90050,0.90000,0.90050,0.89915,0
2009-10-01 09:00:00,0.90000,0.89985,0.90050,0.89980,0
2009-10-01 09:30:00,0.89985,0.90020,0.90045,0.89970,0
2009-10-01 10:00:00,0.90020,0.89995,0.90065,0.89970,0
2009-10-01 10:30:00,0.89995,0.89995,0.90015,0.89920,0
2009-10-01 11:00:00,0.89995,0.90010,0.90065,0.89950,0
2009-10-01 11:30:00,0.90010,0.89980,0.90040,0.89950,0
2009-10-01 12:00:00,0.89980,0.89955,0.90025,0.89910,0
2009-10-01 12:30:00,0.89925,0.89830,0.89980,0.89780,0
2009-10-01 13:00:00,0.89830,0.89600,0.89870,0.89580,0
2009-10-01 13:30:00,0.89595,0.89565,0.89630,0.89530,0
2009-10-01 14:00:00,0.89610,0.89630,0.89675,0.89475,0
2009-10-01 14:30:00,0.89630,0.89615,0.89680,0.89425,0
2009-10-01 15:00:00,0.89615,0.89595,0.89710,0.89550,0
2009-10-01 15:30:00,0.89595,0.89740,0.89745,0.89595,0
2009-10-01 16:00:00,0.89740,0.89740,0.89790,0.89690,0
2009-10-01 16:30:00,0.89740,0.89700,0.89765,0.89680,0
2009-10-01 17:00:00,0.89700,0.89685,0.89835,0.89655,0
2009-10-01 17:30:00,0.89685,0.89675,0.89700,0.89615,0
2009-10-01 18:00:00,0.89680,0.89700,0.89750,0.89670,0
2009-10-01 18:30:00,0.89705,0.89735,0.89780,0.89650,0
2009-10-01 19:00:00,0.89730,0.89760,0.89765,0.89700,0
2009-10-01 19:30:00,0.89760,0.89785,0.89800,0.89705,0
2009-10-01 20:00:00,0.89785,0.89735,0.89815,0.89690,0
2009-10-01 20:30:00,0.89735,0.89625,0.89735,0.89590,0
2009-10-01 21:00:00,0.89635,0.89610,0.89700,0.89570,0
2009-10-01 21:30:00,0.89635,0.89585,0.89645,0.89575,0
2009-10-01 22:00:00,0.89585,0.89570,0.89595,0.89490,0
2009-10-01 22:30:00,0.89570,0.89525,0.89580,0.89475,0
2009-10-01 23:00:00,0.89525,0.89595,0.89595,0.89505,0
2009-10-01 23:30:00,0.89595,0.89550,0.89600,0.89470,0
2009-10-02 00:00:00,0.89550,0.89510,0.89605,0.89370,0
2009-10-02 00:30:00,0.89510,0.89535,0.89590,0.89450,0
2009-10-02 01:00:00,0.89535,0.89535,0.89550,0.89450,0
2009-10-02 01:30:00,0.89535,0.89540,0.89585,0.89500,0
2009-10-02 02:00:00,0.89540,0.89405,0.89550,0.89405,0
2009-10-02 02:30:00,0.89405,0.89390,0.89450,0.89390,0
2009-10-02 03:00:00,0.89390,0.89320,0.89395,0.89220,0
2009-10-02 03:30:00,0.89320,0.89325,0.89420,0.89320,0
2009-10-02 04:00:00,0.89330,0.89450,0.89455,0.89310,0
2009-10-02 04:30:00,0.89450,0.89430,0.89460,0.89400,0
2009-10-02 05:00:00,0.89430,0.89410,0.89515,0.89395,0
2009-10-02 05:30:00,0.89410,0.89490,0.89545,0.89400,0
2009-10-02 06:00:00,0.89490,0.89550,0.89580,0.89445,0
2009-10-02 06:30:00,0.89545,0.89575,0.89590,0.89500,0
2009-10-02 07:00:00,0.89580,0.89470,0.89635,0.89440,0
2009-10-02 07:30:00,0.89475,0.89380,0.89475,0.89370,0
2009-10-02 08:00:00,0.89380,0.89370,0.89430,0.89340,0
2009-10-02 08:30:00,0.89370,0.89385,0.89410,0.89310,0
2009-10-02 09:00:00,0.89385,0.89405,0.89445,0.89340,0
2009-10-02 09:30:00,0.89405,0.89370,0.89440,0.89360,0
2009-10-02 10:00:00,0.89370,0.89380,0.89425,0.89355,0
2009-10-02 10:30:00,0.89380,0.89355,0.89405,0.89310,0
2009-10-02 11:00:00,0.89355,0.89345,0.89380,0.89330,0
2009-10-02 11:30:00,0.89350,0.89360,0.89410,0.89335,0
2009-10-02 12:00:00,0.89365,0.89435,0.89445,0.89330,0
2009-10-02 12:30:00,0.89435,0.89175,0.89435,0.88935,0
2009-10-02 13:00:00,0.89175,0.88920,0.89175,0.88845,0
2009-10-02 13:30:00,0.88920,0.88700,0.88970,0.88630,0
2009-10-02 14:00:00,0.88700,0.89080,0.89140,0.88610,0
2009-10-02 14:30:00,0.89085,0.89225,0.89285,0.89070,0
2009-10-02 15:00:00,0.89220,0.89745,0.89935,0.89210,0
2009-10-02 15:30:00,0.89745,0.89635,0.89805,0.89620,0
2009-10-02 16:00:00,0.89635,0.89595,0.89690,0.89515,0
2009-10-02 16:30:00,0.89595,0.89680,0.89705,0.89590,0
2009-10-02 17:00:00,0.89675,0.89595,0.89695,0.89580,0
2009-10-02 17:30:00,0.89595,0.89490,0.89610,0.89480,0
2009-10-02 18:00:00,0.89490,0.89585,0.89600,0.89475,0
2009-10-02 18:30:00,0.89585,0.89640,0.89640,0.89540,0
2009-10-02 19:00:00,0.89640,0.89695,0.89700,0.89585,0
2009-10-02 19:30:00,0.89695,0.89760,0.89800,0.89680,0
2009-10-02 20:00:00,0.89750,0.89735,0.89765,0.89665,0
2009-10-02 20:30:00,0.89735,0.89825,0.89825,0.89735,0
2009-10-04 21:00:00,0.89405,0.89435,0.89485,0.89365,0
2009-10-04 21:30:00,0.89435,0.89450,0.89470,0.89410,0
2009-10-04 22:00:00,0.89455,0.89645,0.89655,0.89455,0
2009-10-04 22:30:00,0.89645,0.89575,0.89705,0.89545,0
2009-10-04 23:00:00,0.89575,0.89680,0.89700,0.89500,0
2009-10-04 23:30:00,0.89655,0.89705,0.89745,0.89655,0
2009-10-05 00:00:00,0.89705,0.89795,0.89830,0.89705,0
2009-10-05 00:30:00,0.89795,0.89840,0.89840,0.89740,0
2009-10-05 01:00:00,0.89840,0.89910,0.89960,0.89830,0
2009-10-05 01:30:00,0.89910,0.89860,0.89920,0.89830,0
2009-10-05 02:00:00,0.89855,0.89770,0.89860,0.89735,0
2009-10-05 02:30:00,0.89770,0.89795,0.89830,0.89760,0
2009-10-05 03:00:00,0.89790,0.89870,0.89870,0.89780,0
2009-10-05 03:30:00,0.89870,0.89835,0.89895,0.89810,0
2009-10-05 04:00:00,0.89835,0.89800,0.89840,0.89765,0
2009-10-05 04:30:00,0.89800,0.89735,0.89815,0.89730,0
2009-10-05 05:00:00,0.89735,0.89800,0.89810,0.89730,0
2009-10-05 05:30:00,0.89800,0.89900,0.89900,0.89780,0
2009-10-05 06:00:00,0.89900,0.89800,0.89940,0.89725,0
2009-10-05 06:30:00,0.89800,0.89875,0.89915,0.89770,0
2009-10-05 07:00:00,0.89875,0.89920,0.89945,0.89830,0
2009-10-05 07:30:00,0.89920,0.89845,0.89950,0.89810,0
2009-10-05 08:00:00,0.89845,0.89825,0.89850,0.89760,0
2009-10-05 08:30:00,0.89825,0.89880,0.89900,0.89815,0
2009-10-05 09:00:00,0.89880,0.89855,0.89880,0.89825,0
