2013-04-01 00:00:00,1.28056,1.27965,1.28072,1.27961,0
2013-04-01 00:30:00,1.27965,1.27926,1.27965,1.27890,0
2013-04-01 01:00:00,1.27926,1.27804,1.27940,1.27796,0
2013-04-01 01:30:00,1.27803,1.27773,1.27805,1.27719,0
2013-04-01 02:00:00,1.27775,1.27840,1.27841,1.27771,0
2013-04-01 02:30:00,1.27842,1.27785,1.27860,1.27753,0
2013-04-01 03:00:00,1.27788,1.27819,1.27844,1.27785,0
2013-04-01 03:30:00,1.27817,1.27822,1.27830,1.27786,0
2013-04-01 04:00:00,1.27823,1.27804,1.27848,1.27801,0
2013-04-01 04:30:00,1.27800,1.27800,1.27829,1.27759,0
2013-04-01 05:00:00,1.27800,1.27899,1.27919,1.27800,0
2013-04-01 05:30:00,1.27898,1.27912,1.27959,1.27883,0
2013-04-01 06:00:00,1.27910,1.27974,1.28006,1.27895,0
2013-04-01 06:30:00,1.27974,1.28010,1.28014,1.27949,0
2013-04-01 07:00:00,1.28011,1.28108,1.28130,1.28011,0
2013-04-01 07:30:00,1.28108,1.28148,1.28179,1.28069,0
2013-04-01 08:00:00,1.28148,1.28139,1.28158,1.28080,0
2013-04-01 08:30:00,1.28138,1.28100,1.28176,1.28095,0
2013-04-01 09:00:00,1.28099,1.28158,1.28162,1.28099,0
2013-04-01 09:30:00,1.28158,1.28164,1.28194,1.28139,0
2013-04-01 10:00:00,1.28163,1.28198,1.28267,1.28163,0
2013-04-01 10:30:00,1.28201,1.28165,1.28259,1.28135,0
2013-04-01 11:00:00,1.28165,1.28126,1.28209,1.28123,0
2013-04-01 11:30:00,1.28126,1.28133,1.28150,1.28090,0
2013-04-01 12:00:00,1.28135,1.28154,1.28171,1.28024,0
2013-04-01 12:30:00,1.28152,1.28204,1.28240,1.28144,0
2013-04-01 13:00:00,1.28207,1.28187,1.28218,1.28146,0
2013-04-01 13:30:00,1.28185,1.28192,1.28198,1.28143,0
2013-04-01 14:00:00,1.28192,1.28418,1.28541,1.28190,0
2013-04-01 14:30:00,1.28418,1.28469,1.28491,1.28406,0
2013-04-01 15:00:00,1.28470,1.28620,1.28630,1.28444,0
2013-04-01 15:30:00,1.28620,1.28577,1.28670,1.28563,0
2013-04-01 16:00:00,1.28576,1.28509,1.28608,1.28499,0
2013-04-01 16:30:00,1.28509,1.28517,1.28533,1.28491,0
2013-04-01 17:00:00,1.28517,1.28539,1.28550,1.28490,0
2013-04-01 17:30:00,1.28539,1.28539,1.28570,1.28519,0
2013-04-01 18:00:00,1.28536,1.28547,1.28570,1.28520,0
2013-04-01 18:30:00,1.28548,1.28488,1.28548,1.28488,0
2013-04-01 19:00:00,1.28487,1.28481,1.28548,1.28449,0
2013-04-01 19:30:00,1.28481,1.28463,1.28498,1.28449,0
2013-04-01 20:00:00,1.28463,1.28489,1.28528,1.28463,0
2013-04-01 20:30:00,1.28489,1.28491,1.28514,1.28475,0
2013-04-01 21:00:00,1.28485,1.28457,1.28492,1.28414,0
2013-04-01 21:30:00,1.28454,1.28445,1.28493,1.28440,0
2013-04-01 22:00:00,1.28445,1.28460,1.28488,1.28435,0
2013-04-01 22:30:00,1.28460,1.28475,1.28476,1.28442,0
2013-04-01 23:00:00,1.28475,1.28455,1.28482,1.28440,0
2013-04-01 23:30:00,1.28456,1.28490,1.28494,1.28456,0
2013-04-02 00:00:00,1.28489,1.28523,1.28553,1.28467,0
2013-04-02 00:30:00,1.28523,1.28669,1.28710,1.28515,0
2013-04-02 01:00:00,1.28669,1.28735,1.28740,1.28659,0
2013-04-02 01:30:00,1.28735,1.28698,1.28761,1.28682,0
2013-04-02 02:00:00,1.28698,1.28674,1.28703,1.28660,0
2013-04-02 02:30:00,1.28673,1.28678,1.28693,1.28666,0
2013-04-02 03:00:00,1.28678,1.28741,1.28765,1.28644,0
2013-04-02 03:30:00,1.28740,1.28681,1.28782,1.28681,0
2013-04-02 04:00:00,1.28682,1.28653,1.28715,1.28651,0
