time,open,close,high,low
2004-10-01 00:00:00,1.09963,1.09967,1.09997,1.09853,0
2004-10-01 00:30:00,1.09975,1.10063,1.10104,1.09968,0
2004-10-01 01:00:00,1.10077,1.10071,1.10100,1.10006,0
2004-10-01 01:30:00,1.10064,1.10173,1.10173,1.10049,0
2004-10-01 02:00:00,1.10151,1.10176,1.10201,1.10136,0
2004-10-01 02:30:00,1.10176,1.10192,1.10209,1.10137,0
2004-10-01 03:00:00,1.10173,1.10160,1.10211,1.10136,0
2004-10-01 03:30:00,1.10156,1.10156,1.10188,1.10090,0
2004-10-01 04:00:00,1.10143,1.10114,1.10185,1.10085,0
2004-10-01 04:30:00,1.10102,1.10119,1.10133,1.10049,0
2004-10-01 05:00:00,1.10118,1.10063,1.10138,1.10043,0
2004-10-01 05:30:00,1.10080,1.10090,1.10090,1.09983,0
2004-10-01 06:00:00,1.10095,1.10075,1.10125,1.09982,0
2004-10-01 06:30:00,1.10077,1.10257,1.10264,1.10037,0
2004-10-01 07:00:00,1.10255,1.10320,1.10339,1.10200,0
2004-10-01 07:30:00,1.10306,1.10383,1.10391,1.10265,0
2004-10-01 08:00:00,1.10385,1.10433,1.10499,1.10353,0
2004-10-01 08:30:00,1.10414,1.10392,1.10484,1.10357,0
2004-10-01 09:00:00,1.10392,1.10544,1.10591,1.10381,0
2004-10-01 09:30:00,1.10534,1.10486,1.10549,1.10397,0
2004-10-01 10:00:00,1.10490,1.10401,1.10490,1.10360,0
2004-10-01 10:30:00,1.10408,1.10482,1.10525,1.10374,0
2004-10-01 11:00:00,1.10470,1.10460,1.10483,1.10283,0
2004-10-01 11:30:00,1.10460,1.10402,1.10517,1.10326,0
2004-10-01 12:00:00,1.10388,1.10268,1.10408,1.10187,0
2004-10-01 12:30:00,1.10285,1.10247,1.10299,1.10187,0
2004-10-01 13:00:00,1.10232,1.10211,1.10254,1.10117,0
2004-10-01 13:30:00,1.10238,1.10282,1.10384,1.10192,0
2004-10-01 14:00:00,1.10287,1.10389,1.10440,1.10261,0
2004-10-01 14:30:00,1.10392,1.10401,1.10446,1.10275,0
2004-10-01 15:00:00,1.10398,1.10289,1.10429,1.10196,0
2004-10-01 15:30:00,1.10291,1.10438,1.10444,1.10236,0
2004-10-01 16:00:00,1.10435,1.10348,1.10451,1.10288,0
2004-10-01 16:30:00,1.10351,1.10430,1.10430,1.10287,0
2004-10-01 17:00:00,1.10409,1.10317,1.10434,1.10301,0
2004-10-01 17:30:00,1.10318,1.10372,1.10397,1.10312,0
2004-10-01 18:00:00,1.10355,1.10366,1.10403,1.10330,0
2004-10-01 18:30:00,1.10387,1.10390,1.10453,1.10324,0
2004-10-01 19:00:00,1.10413,1.10454,1.10476,1.10331,0
2004-10-01 19:30:00,1.10415,1.10432,1.10498,1.10412,0
2004-10-01 20:00:00,1.10405,1.10421,1.10480,1.10402,0
2004-10-01 20:30:00,1.10408,1.10540,1.10569,1.10408,0
2004-10-03 21:00:00,1.10529,1.10755,1.10772,1.10529,0
2004-10-03 21:30:00,1.10754,1.10625,1.10775,1.10614,0
2004-10-03 22:00:00,1.10620,1.10602,1.10693,1.10577,0
2004-10-03 22:30:00,1.10633,1.10692,1.10745,1.10622,0
2004-10-03 23:00:00,1.10693,1.10735,1.10756,1.10638,0
2004-10-03 23:30:00,1.10733,1.10821,1.10825,1.10685,0
2004-10-04 00:00:00,1.10830,1.10773,1.10853,1.10719,0
2004-10-04 00:30:00,1.10760,1.10893,1.10925,1.10738,0
2004-10-04 01:00:00,1.10878,1.10807,1.10892,1.10745,0
2004-10-04 01:30:00,1.10813,1.10714,1.10841,1.10661,0
2004-10-04 02:00:00,1.10718,1.10680,1.10731,1.10635,0
2004-10-04 02:30:00,1.10685,1.10676,1.10729,1.10647,0
2004-10-04 03:00:00,1.10688,1.10747,1.10761,1.10665,0
2004-10-04 03:30:00,1.10750,1.10689,1.10801,1.10670,0
2004-10-04 04:00:00,1.10697,1.10717,1.10726,1.10667,0
2004-10-04 04:30:00,1.10702,1.10688,1.10747,1.10621,0
2004-10-04 05:00:00,1.10702,1.10738,1.10770,1.10670,0
2004-10-04 05:30:00,1.10738,1.10711,1.10778,1.10705,0
2004-10-04 06:00:00,1.10694,1.10718,1.10755,1.10645,0
2004-10-04 06:30:00,1.10730,1.10677,1.10754,1.10654,0
2004-10-04 07:00:00,1.10677,1.10553,1.10703,1.10522,0
2004-10-04 07:30:00,1.10543,1.10578,1.10629,1.10480,0
2004-10-04 08:00:00,1.10585,1.10579,1.10621,1.10533,0
2004-10-04 08:30:00,1.10570,1.10630,1.10663,1.10541,0
2004-10-04 09:00:00,1.10612,1.10664,1.10686,1.10587,0
2004-10-04 09:30:00,1.10667,1.10700,1.10723,1.10583,0
2004-10-04 10:00:00,1.10697,1.10734,1.10746,1.10661,0
2004-10-04 10:30:00,1.10747,1.10977,1.10996,1.10734,0
2004-10-04 11:00:00,1.10973,1.11001,1.11111,1.10950,0
2004-10-04 11:30:00,1.11008,1.10998,1.11122,1.10962,0
2004-10-04 12:00:00,1.10987,1.10951,1.11028,1.10910,0
2004-10-04 12:30:00,1.10953,1.11030,1.11108,1.10927,0
2004-10-04 13:00:00,1.11024,1.11139,1.11191,1.10988,0
2004-10-04 13:30:00,1.11112,1.11123,1.11155,1.11022,0
2004-10-04 14:00:00,1.11118,1.11095,1.11180,1.11071,0
2004-10-04 14:30:00,1.11094,1.11155,1.11205,1.11058,0
2004-10-04 15:00:00,1.11162,1.11117,1.11184,1.11062,0
2004-10-04 15:30:00,1.11116,1.11120,1.11158,1.11043,0
2004-10-04 16:00:00,1.11107,1.11006,1.11118,1.10916,0
2004-10-04 16:30:00,1.11009,1.10862,1.11036,1.10829,0
2004-10-04 17:00:00,1.10860,1.10879,1.10954,1.10852,0
2004-10-04 17:30:00,1.10890,1.10932,1.10941,1.10840,0
2004-10-04 18:00:00,1.10923,1.10945,1.10990,1.10891,0
2004-10-04 18:30:00,1.10950,1.10845,1.10969,1.10794,0
2004-10-04 19:00:00,1.10846,1.10882,1.10885,1.10803,0
2004-10-04 19:30:00,1.10873,1.10946,1.10965,1.10867,0
2004-10-04 20:00:00,1.10939,1.10961,1.10961,1.10890,0
