time,open,close,high,low
2005-04-03 21:00:00,1.07594,1.07561,1.07643,1.07536,0
2005-04-03 21:30:00,1.07555,1.07631,1.07666,1.07543,0
2005-04-03 22:00:00,1.07639,1.07701,1.07743,1.07628,0
2005-04-03 22:30:00,1.07684,1.07670,1.07730,1.07659,0
2005-04-03 23:00:00,1.07656,1.07592,1.07669,1.07582,0
2005-04-03 23:30:00,1.07606,1.07707,1.07729,1.07586,0
2005-04-04 00:00:00,1.07714,1.07640,1.07731,1.07627,0
2005-04-04 00:30:00,1.07669,1.07624,1.07689,1.07544,0
2005-04-04 01:00:00,1.07611,1.07691,1.07703,1.07608,0
2005-04-04 01:30:00,1.07701,1.07757,1.07762,1.07650,0
2005-04-04 02:00:00,1.07769,1.07710,1.07770,1.07681,0
2005-04-04 02:30:00,1.07699,1.07664,1.07729,1.07629,0
2005-04-04 03:00:00,1.07649,1.07667,1.07682,1.07604,0
2005-04-04 03:30:00,1.07643,1.07680,1.07760,1.07643,0
2005-04-04 04:00:00,1.07681,1.07665,1.07727,1.07649,0
2005-04-04 04:30:00,1.07686,1.07672,1.07700,1.07641,0
2005-04-04 05:00:00,1.07663,1.07646,1.07697,1.07631,0
2005-04-04 05:30:00,1.07648,1.07688,1.07696,1.07608,0
2005-04-04 06:00:00,1.07671,1.07823,1.07880,1.07670,0
2005-04-04 06:30:00,1.07833,1.07872,1.07935,1.07803,0
2005-04-04 07:00:00,1.07859,1.07832,1.07879,1.07739,0
2005-04-04 07:30:00,1.07814,1.07906,1.08027,1.07814,0
2005-04-04 08:00:00,1.07891,1.07928,1.07979,1.07876,0
2005-04-04 08:30:00,1.07921,1.07939,1.07946,1.07874,0
2005-04-04 09:00:00,1.07906,1.08011,1.08090,1.07903,0
2005-04-04 09:30:00,1.08036,1.08109,1.08115,1.07920,0
2005-04-04 10:00:00,1.08136,1.08092,1.08171,1.08023,0
2005-04-04 10:30:00,1.08080,1.08126,1.08179,1.08058,0
2005-04-04 11:00:00,1.08150,1.08019,1.08161,1.07975,0
