2009-04-01 00:00:00,1.32580,1.32250,1.32630,1.32110,0
2009-04-01 00:30:00,1.32245,1.31795,1.32280,1.31740,0
2009-04-01 01:00:00,1.31790,1.32260,1.32330,1.31780,0
2009-04-01 01:30:00,1.32260,1.32220,1.32300,1.32135,0
2009-04-01 02:00:00,1.32225,1.32135,1.32225,1.32045,0
2009-04-01 02:30:00,1.32135,1.32203,1.32250,1.32090,0
2009-04-01 03:00:00,1.32198,1.32160,1.32235,1.32135,0
2009-04-01 03:30:00,1.32160,1.32105,1.32185,1.32055,0
2009-04-01 04:00:00,1.32105,1.32040,1.32130,1.31945,0
2009-04-01 04:30:00,1.32030,1.32055,1.32105,1.31960,0
2009-04-01 05:00:00,1.32055,1.31895,1.32085,1.31860,0
2009-04-01 05:30:00,1.31900,1.31880,1.32005,1.31750,0
2009-04-01 06:00:00,1.31885,1.31955,1.31985,1.31675,0
2009-04-01 06:30:00,1.31965,1.31935,1.32080,1.31915,0
2009-04-01 07:00:00,1.31940,1.31790,1.32190,1.31780,0
2009-04-01 07:30:00,1.31790,1.31960,1.31960,1.31725,0
2009-04-01 08:00:00,1.31970,1.31965,1.32045,1.31800,0
2009-04-01 08:30:00,1.31970,1.32025,1.32035,1.31880,0
2009-04-01 09:00:00,1.32030,1.31995,1.32235,1.31965,0
2009-04-01 09:30:00,1.31995,1.32295,1.32310,1.31975,0
2009-04-01 10:00:00,1.32300,1.32330,1.32415,1.32230,0
2009-04-01 10:30:00,1.32330,1.32580,1.32640,1.32330,0
2009-04-01 11:00:00,1.32580,1.32670,1.32795,1.32520,0
2009-04-01 11:30:00,1.32675,1.32525,1.32750,1.32520,0
2009-04-01 12:00:00,1.32525,1.32520,1.32685,1.32375,0
2009-04-01 12:30:00,1.32510,1.32640,1.32740,1.32420,0
2009-04-01 13:00:00,1.32640,1.32550,1.32875,1.32515,0
2009-04-01 13:30:00,1.32550,1.32530,1.32620,1.32380,0
2009-04-01 14:00:00,1.32530,1.32515,1.32730,1.32490,0
2009-04-01 14:30:00,1.32520,1.32295,1.32635,1.32210,0
2009-04-01 15:00:00,1.32290,1.32185,1.32490,1.32120,0
2009-04-01 15:30:00,1.32180,1.32230,1.32250,1.32045,0
2009-04-01 16:00:00,1.32225,1.32150,1.32285,1.32100,0
2009-04-01 16:30:00,1.32150,1.32095,1.32250,1.32080,0
2009-04-01 17:00:00,1.32095,1.32160,1.32190,1.32060,0
2009-04-01 17:30:00,1.32160,1.32060,1.32205,1.31980,0
2009-04-01 18:00:00,1.32060,1.32135,1.32155,1.31915,0
2009-04-01 18:30:00,1.32130,1.32330,1.32340,1.32060,0
2009-04-01 19:00:00,1.32335,1.32380,1.32395,1.32200,0
2009-04-01 19:30:00,1.32380,1.32320,1.32470,1.32310,0
2009-04-01 20:00:00,1.32320,1.32310,1.32400,1.32280,0
2009-04-01 20:30:00,1.32320,1.32476,1.32485,1.32250,0
2009-04-01 21:00:00,1.32484,1.32345,1.32540,1.32282,0
2009-04-01 21:30:00,1.32345,1.32350,1.32380,1.32235,0
2009-04-01 22:00:00,1.32350,1.32465,1.32495,1.32345,0
2009-04-01 22:30:00,1.32470,1.32400,1.32500,1.32360,0
2009-04-01 23:00:00,1.32400,1.32395,1.32440,1.32375,0
2009-04-01 23:30:00,1.32395,1.32450,1.32510,1.32385,0
2009-04-02 00:00:00,1.32430,1.32450,1.32575,1.32415,0
2009-04-02 00:30:00,1.32450,1.32650,1.32650,1.32440,0
2009-04-02 01:00:00,1.32650,1.32715,1.32715,1.32570,0
