time,open,close,high,low
2013-04-01 00:00:00,0.94279,0.94345,0.94356,0.94266,0
2013-04-01 00:30:00,0.94345,0.94311,0.94371,0.94225,0
2013-04-01 01:00:00,0.94312,0.94063,0.94312,0.94051,0
2013-04-01 01:30:00,0.94061,0.93941,0.94109,0.93899,0
2013-04-01 02:00:00,0.93942,0.93850,0.93974,0.93839,0
2013-04-01 02:30:00,0.93852,0.93938,0.93971,0.93843,0
2013-04-01 03:00:00,0.93939,0.94044,0.94066,0.93935,0
2013-04-01 03:30:00,0.94042,0.94031,0.94047,0.93976,0
2013-04-01 04:00:00,0.94031,0.93975,0.94058,0.93975,0
2013-04-01 04:30:00,0.93975,0.93942,0.94014,0.93882,0
2013-04-01 05:00:00,0.93942,0.93850,0.93962,0.93788,0
2013-04-01 05:30:00,0.93849,0.93875,0.93950,0.93831,0
2013-04-01 06:00:00,0.93875,0.93888,0.93943,0.93850,0
2013-04-01 06:30:00,0.93890,0.93852,0.93902,0.93820,0
2013-04-01 07:00:00,0.93851,0.93343,0.93861,0.93281,0
2013-04-01 07:30:00,0.93343,0.93443,0.93518,0.93309,0
2013-04-01 08:00:00,0.93443,0.93521,0.93561,0.93412,0
2013-04-01 08:30:00,0.93521,0.93530,0.93589,0.93518,0
2013-04-01 09:00:00,0.93530,0.93536,0.93600,0.93516,0
2013-04-01 09:30:00,0.93536,0.93487,0.93571,0.93469,0
2013-04-01 10:00:00,0.93487,0.93685,0.93777,0.93479,0
2013-04-01 10:30:00,0.93683,0.93711,0.93782,0.93683,0
2013-04-01 11:00:00,0.93710,0.93836,0.93842,0.93700,0
2013-04-01 11:30:00,0.93835,0.93724,0.93861,0.93701,0
2013-04-01 12:00:00,0.93726,0.93827,0.93828,0.93687,0
2013-04-01 12:30:00,0.93828,0.93701,0.93829,0.93652,0
2013-04-01 13:00:00,0.93699,0.93639,0.93713,0.93627,0
2013-04-01 13:30:00,0.93642,0.93598,0.93676,0.93593,0
2013-04-01 14:00:00,0.93597,0.93543,0.93605,0.93372,0
2013-04-01 14:30:00,0.93544,0.93271,0.93556,0.93227,0
2013-04-01 15:00:00,0.93268,0.93272,0.93377,0.93168,0
2013-04-01 15:30:00,0.93274,0.93306,0.93324,0.93236,0
2013-04-01 16:00:00,0.93306,0.93370,0.93406,0.93275,0
2013-04-01 16:30:00,0.93367,0.93321,0.93370,0.93287,0
2013-04-01 17:00:00,0.93321,0.93375,0.93393,0.93321,0
2013-04-01 17:30:00,0.93373,0.93323,0.93373,0.93315,0
2013-04-01 18:00:00,0.93324,0.93391,0.93406,0.93322,0
2013-04-01 18:30:00,0.93392,0.93361,0.93405,0.93352,0
2013-04-01 19:00:00,0.93359,0.93349,0.93412,0.93348,0
2013-04-01 19:30:00,0.93345,0.93330,0.93352,0.93297,0
2013-04-01 20:00:00,0.93327,0.93341,0.93376,0.93327,0
2013-04-01 20:30:00,0.93339,0.93250,0.93342,0.93219,0
2013-04-01 21:00:00,0.93259,0.93264,0.93336,0.93223,0
2013-04-01 21:30:00,0.93264,0.93204,0.93279,0.93066,0
2013-04-01 22:00:00,0.93202,0.93289,0.93315,0.93202,0
2013-04-01 22:30:00,0.93286,0.93203,0.93290,0.93200,0
2013-04-01 23:00:00,0.93202,0.93244,0.93248,0.93168,0
2013-04-01 23:30:00,0.93244,0.93190,0.93247,0.93138,0
2013-04-02 00:00:00,0.93189,0.93101,0.93239,0.92968,0
2013-04-02 00:30:00,0.93105,0.93078,0.93128,0.92996,0
2013-04-02 01:00:00,0.93078,0.93062,0.93136,0.93041,0
2013-04-02 01:30:00,0.93060,0.93053,0.93094,0.93001,0
2013-04-02 02:00:00,0.93053,0.93038,0.93087,0.93009,0
2013-04-02 02:30:00,0.93038,0.93079,0.93097,0.93027,0
2013-04-02 03:00:00,0.93081,0.92744,0.93081,0.92669,0
2013-04-02 03:30:00,0.92746,0.92739,0.92827,0.92576,0
2013-04-02 04:00:00,0.92739,0.92789,0.92808,0.92728,0
2013-04-02 04:30:00,0.92789,0.92850,0.92863,0.92781,0
2013-04-02 05:00:00,0.92852,0.92769,0.92865,0.92767,0
2013-04-02 05:30:00,0.92769,0.92759,0.92793,0.92687,0
2013-04-02 06:00:00,0.92761,0.92841,0.92857,0.92751,0
2013-04-02 06:30:00,0.92842,0.92883,0.92942,0.92763,0
2013-04-02 07:00:00,0.92883,0.92908,0.92971,0.92805,0
2013-04-02 07:30:00,0.92907,0.92871,0.92920,0.92816,0
2013-04-02 08:00:00,0.92871,0.92951,0.92959,0.92855,0
2013-04-02 08:30:00,0.92951,0.93098,0.93183,0.92951,0
2013-04-02 09:00:00,0.93098,0.93171,0.93219,0.93057,0
2013-04-02 09:30:00,0.93173,0.93328,0.93351,0.93173,0
2013-04-02 10:00:00,0.93328,0.93243,0.93350,0.93217,0
2013-04-02 10:30:00,0.93242,0.93311,0.93321,0.93215,0
2013-04-02 11:00:00,0.93308,0.93290,0.93327,0.93236,0
2013-04-02 11:30:00,0.93289,0.93269,0.93314,0.93242,0
2013-04-02 12:00:00,0.93273,0.93109,0.93297,0.93094,0
2013-04-02 12:30:00,0.93115,0.93205,0.93236,0.93102,0
2013-04-02 13:00:00,0.93205,0.93271,0.93289,0.93205,0
2013-04-02 13:30:00,0.93271,0.93366,0.93412,0.93224,0
2013-04-02 14:00:00,0.93368,0.93372,0.93450,0.93328,0
2013-04-02 14:30:00,0.93372,0.93473,0.93564,0.93364,0
2013-04-02 15:00:00,0.93473,0.93533,0.93544,0.93469,0
2013-04-02 15:30:00,0.93534,0.93437,0.93536,0.93424,0
2013-04-02 16:00:00,0.93437,0.93450,0.93469,0.93408,0
2013-04-02 16:30:00,0.93450,0.93503,0.93518,0.93428,0
2013-04-02 17:00:00,0.93505,0.93370,0.93506,0.93370,0
2013-04-02 17:30:00,0.93372,0.93399,0.93410,0.93355,0
2013-04-02 18:00:00,0.93398,0.93393,0.93426,0.93371,0
2013-04-02 18:30:00,0.93393,0.93367,0.93399,0.93285,0
2013-04-02 19:00:00,0.93367,0.93405,0.93419,0.93335,0
2013-04-02 19:30:00,0.93406,0.93440,0.93470,0.93376,0
2013-04-02 20:00:00,0.93444,0.93416,0.93453,0.93398,0
2013-04-02 20:30:00,0.93414,0.93450,0.93450,0.93390,0
2013-04-02 21:00:00,0.93449,0.93415,0.93492,0.93354,0
2013-04-02 21:30:00,0.93418,0.93379,0.93441,0.93367,0
2013-04-02 22:00:00,0.93379,0.93410,0.93423,0.93376,0
2013-04-02 22:30:00,0.93407,0.93371,0.93407,0.93348,0
2013-04-02 23:00:00,0.93371,0.93377,0.93409,0.93353,0
2013-04-02 23:30:00,0.93378,0.93352,0.93383,0.93327,0
2013-04-03 00:00:00,0.93346,0.93460,0.93471,0.93324,0
2013-04-03 00:30:00,0.93459,0.93605,0.93660,0.93449,0
2013-04-03 01:00:00,0.93606,0.93604,0.93685,0.93577,0
2013-04-03 01:30:00,0.93605,0.93640,0.93692,0.93601,0
2013-04-03 02:00:00,0.93640,0.93612,0.93644,0.93593,0
