time,open,close,high,low
2006-07-02 21:00:00,1.14407,1.14374,1.14416,1.14305,0
2006-07-02 21:30:00,1.14367,1.14330,1.14399,1.14254,0
2006-07-02 22:00:00,1.14311,1.14348,1.14367,1.14287,0
2006-07-02 22:30:00,1.14345,1.14305,1.14392,1.14305,0
2006-07-02 23:00:00,1.14303,1.14288,1.14332,1.14275,0
2006-07-02 23:30:00,1.14300,1.14139,1.14329,1.14107,0
2006-07-03 00:00:00,1.14134,1.14270,1.14316,1.14128,0
2006-07-03 00:30:00,1.14267,1.14418,1.14418,1.14267,0
2006-07-03 01:00:00,1.14420,1.14664,1.14675,1.14413,0
2006-07-03 01:30:00,1.14680,1.14664,1.14739,1.14629,0
2006-07-03 02:00:00,1.14660,1.14604,1.14660,1.14581,0
2006-07-03 02:30:00,1.14609,1.14589,1.14609,1.14558,0
2006-07-03 03:00:00,1.14587,1.14588,1.14649,1.14565,0
2006-07-03 03:30:00,1.14583,1.14476,1.14593,1.14475,0
2006-07-03 04:00:00,1.14480,1.14460,1.14487,1.14426,0
2006-07-03 04:30:00,1.14460,1.14487,1.14499,1.14441,0
2006-07-03 05:00:00,1.14493,1.14498,1.14506,1.14450,0
2006-07-03 05:30:00,1.14501,1.14606,1.14608,1.14486,0
2006-07-03 06:00:00,1.14606,1.14555,1.14616,1.14486,0
2006-07-03 06:30:00,1.14556,1.14535,1.14556,1.14438,0
2006-07-03 07:00:00,1.14527,1.14528,1.14601,1.14492,0
2006-07-03 07:30:00,1.14525,1.14563,1.14570,1.14449,0
2006-07-03 08:00:00,1.14567,1.14682,1.14712,1.14530,0
2006-07-03 08:30:00,1.14675,1.14655,1.14727,1.14629,0
2006-07-03 09:00:00,1.14658,1.14693,1.14694,1.14614,0
2006-07-03 09:30:00,1.14694,1.14712,1.14801,1.14664,0
2006-07-03 10:00:00,1.14721,1.14855,1.14927,1.14721,0
2006-07-03 10:30:00,1.14858,1.14831,1.14868,1.14747,0
2006-07-03 11:00:00,1.14838,1.14751,1.14848,1.14738,0
2006-07-03 11:30:00,1.14750,1.14680,1.14784,1.14669,0
2006-07-03 12:00:00,1.14668,1.14647,1.14730,1.14637,0
2006-07-03 12:30:00,1.14650,1.14814,1.14825,1.14640,0
2006-07-03 13:00:00,1.14809,1.14827,1.14860,1.14793,0
2006-07-03 13:30:00,1.14820,1.14868,1.14920,1.14807,0
2006-07-03 14:00:00,1.14844,1.14607,1.14844,1.14573,0
2006-07-03 14:30:00,1.14600,1.14702,1.14792,1.14528,0
2006-07-03 15:00:00,1.14708,1.14855,1.14908,1.14649,0
2006-07-03 15:30:00,1.14857,1.14923,1.14949,1.14857,0
2006-07-03 16:00:00,1.14932,1.14772,1.14946,1.14760,0
2006-07-03 16:30:00,1.14790,1.14748,1.14843,1.14720,0
2006-07-03 17:00:00,1.14750,1.14692,1.14770,1.14665,0
2006-07-03 17:30:00,1.14694,1.14698,1.14730,1.14671,0
2006-07-03 18:00:00,1.14704,1.14653,1.14721,1.14636,0
2006-07-03 18:30:00,1.14658,1.14676,1.14690,1.14626,0
2006-07-03 19:00:00,1.14675,1.14673,1.14695,1.14647,0
2006-07-03 19:30:00,1.14670,1.14660,1.14672,1.14608,0
2006-07-03 20:00:00,1.14659,1.14656,1.14660,1.14619,0
2006-07-03 20:30:00,1.14648,1.14690,1.14695,1.14631,0
2006-07-03 21:00:00,1.14679,1.14665,1.14703,1.14613,0
2006-07-03 21:30:00,1.14663,1.14760,1.14760,1.14660,0
2006-07-03 22:00:00,1.14749,1.14755,1.14769,1.14724,0
2006-07-03 22:30:00,1.14755,1.14750,1.14794,1.14724,0
2006-07-03 23:00:00,1.14758,1.14735,1.14767,1.14717,0
2006-07-03 23:30:00,1.14745,1.14682,1.14777,1.14660,0
2006-07-04 00:00:00,1.14677,1.14715,1.14752,1.14669,0
2006-07-04 00:30:00,1.14701,1.14580,1.14711,1.14525,0
2006-07-04 01:00:00,1.14585,1.14552,1.14608,1.14524,0
2006-07-04 01:30:00,1.14565,1.14435,1.14565,1.14389,0
