time,open,close,high,low
2006-01-01 22:00:00,1.17766,1.17749,1.17772,1.17747,0
2006-01-01 22:30:00,1.17752,1.17761,1.17771,1.17742,0
2006-01-01 23:00:00,1.17769,1.17754,1.17772,1.17744,0
2006-01-01 23:30:00,1.17766,1.17754,1.17773,1.17745,0
2006-01-02 00:00:00,1.17758,1.17763,1.17770,1.17747,0
2006-01-02 00:30:00,1.17753,1.17759,1.17773,1.17745,0
2006-01-02 01:00:00,1.17766,1.17755,1.17773,1.17746,0
2006-01-02 01:30:00,1.17757,1.17772,1.17773,1.17746,0
2006-01-02 02:00:00,1.17770,1.17761,1.17772,1.17744,0
2006-01-02 02:30:00,1.17769,1.17751,1.17773,1.17746,0
2006-01-02 03:00:00,1.17755,1.17757,1.17771,1.17744,0
2006-01-02 03:30:00,1.17748,1.17756,1.17773,1.17747,0
2006-01-02 04:00:00,1.17757,1.17750,1.17776,1.17745,0
2006-01-02 04:30:00,1.17755,1.17749,1.17774,1.17747,0
2006-01-02 05:00:00,1.17754,1.17758,1.17772,1.17745,0
2006-01-02 05:30:00,1.17762,1.17753,1.17775,1.17746,0
2006-01-02 06:00:00,1.17759,1.17754,1.17770,1.17746,0
2006-01-02 06:30:00,1.17760,1.17761,1.17775,1.17744,0
2006-01-02 07:00:00,1.17757,1.17759,1.17774,1.17747,0
2006-01-02 07:30:00,1.17766,1.17768,1.17774,1.17747,0
2006-01-02 08:00:00,1.17766,1.17760,1.17769,1.17745,0
2006-01-02 08:30:00,1.17757,1.17755,1.17773,1.17746,0
2006-01-02 09:00:00,1.17750,1.17761,1.17776,1.17747,0
2006-01-02 09:30:00,1.17761,1.17761,1.17772,1.17747,0
2006-01-02 10:00:00,1.17758,1.17758,1.17771,1.17744,0
2006-01-02 10:30:00,1.17754,1.17763,1.17773,1.17744,0
2006-01-02 11:00:00,1.17763,1.17756,1.17770,1.17745,0
2006-01-02 11:30:00,1.17757,1.17757,1.17772,1.17745,0
2006-01-02 12:00:00,1.17752,1.17753,1.17772,1.17746,0
2006-01-02 12:30:00,1.17762,1.17762,1.17771,1.17747,0
2006-01-02 13:00:00,1.17768,1.17767,1.17775,1.17747,0
2006-01-02 13:30:00,1.17763,1.17760,1.17777,1.17743,0
2006-01-02 14:00:00,1.17761,1.17757,1.17771,1.17747,0
2006-01-02 14:30:00,1.17756,1.17753,1.17777,1.17747,0
2006-01-02 15:00:00,1.17753,1.17754,1.17770,1.17744,0
2006-01-02 15:30:00,1.17755,1.17754,1.17773,1.17745,0
2006-01-02 16:00:00,1.17762,1.17768,1.17774,1.17744,0
2006-01-02 16:30:00,1.17767,1.17757,1.17773,1.17745,0
2006-01-02 17:00:00,1.17757,1.17762,1.17775,1.17744,0
2006-01-02 17:30:00,1.17756,1.17755,1.17770,1.17746,0
2006-01-02 18:00:00,1.17753,1.17752,1.17771,1.17742,0
2006-01-02 18:30:00,1.17752,1.17759,1.17768,1.17744,0
2006-01-02 19:00:00,1.17753,1.17756,1.17773,1.17741,0
2006-01-02 19:30:00,1.17755,1.17760,1.17773,1.17742,0
2006-01-02 20:00:00,1.17760,1.17766,1.17775,1.17748,0
2006-01-02 20:30:00,1.17762,1.17776,1.17782,1.17744,0
2006-01-02 21:00:00,1.17773,1.17762,1.17774,1.17747,0
2006-01-02 21:30:00,1.17749,1.17766,1.17773,1.17746,0
2006-01-02 22:00:00,1.17757,1.17748,1.17769,1.17747,0
2006-01-02 22:30:00,1.17750,1.17845,1.17889,1.17734,0
2006-01-02 23:00:00,1.17853,1.17770,1.17853,1.17770,0
2006-01-02 23:30:00,1.17777,1.17763,1.17821,1.17745,0
2006-01-03 00:00:00,1.17780,1.17848,1.17884,1.17754,0
2006-01-03 00:30:00,1.17845,1.17772,1.17895,1.17760,0
2006-01-03 01:00:00,1.17773,1.17785,1.17842,1.17755,0
2006-01-03 01:30:00,1.17785,1.17543,1.17785,1.17521,0
2006-01-03 02:00:00,1.17533,1.17369,1.17596,1.17285,0
2006-01-03 02:30:00,1.17369,1.17356,1.17412,1.17287,0
2006-01-03 03:00:00,1.17355,1.17350,1.17383,1.17313,0
2006-01-03 03:30:00,1.17345,1.17378,1.17392,1.17326,0
2006-01-03 04:00:00,1.17380,1.17212,1.17384,1.17155,0
2006-01-03 04:30:00,1.17212,1.17173,1.17242,1.17147,0
2006-01-03 05:00:00,1.17170,1.17213,1.17279,1.17101,0
2006-01-03 05:30:00,1.17220,1.17257,1.17277,1.17215,0
2006-01-03 06:00:00,1.17258,1.17182,1.17270,1.17081,0
2006-01-03 06:30:00,1.17182,1.17338,1.17362,1.17173,0
2006-01-03 07:00:00,1.17333,1.17293,1.17368,1.17209,0
2006-01-03 07:30:00,1.17285,1.17179,1.17322,1.17179,0
2006-01-03 08:00:00,1.17176,1.17162,1.17180,1.17001,0
2006-01-03 08:30:00,1.17156,1.16991,1.17214,1.16991,0
2006-01-03 09:00:00,1.16977,1.17093,1.17142,1.16970,0
2006-01-03 09:30:00,1.17099,1.17070,1.17181,1.17064,0
2006-01-03 10:00:00,1.17077,1.17112,1.17178,1.17009,0
2006-01-03 10:30:00,1.17113,1.17202,1.17215,1.17072,0
2006-01-03 11:00:00,1.17201,1.17310,1.17318,1.17139,0
2006-01-03 11:30:00,1.17321,1.17247,1.17373,1.17233,0
2006-01-03 12:00:00,1.17223,1.17267,1.17323,1.17215,0
2006-01-03 12:30:00,1.17271,1.17274,1.17309,1.17230,0
2006-01-03 13:00:00,1.17282,1.17542,1.17566,1.17282,0
2006-01-03 13:30:00,1.17537,1.17446,1.17541,1.17416,0
2006-01-03 14:00:00,1.17433,1.17250,1.17485,1.17229,0
2006-01-03 14:30:00,1.17241,1.17072,1.17256,1.17066,0
2006-01-03 15:00:00,1.17054,1.16735,1.17066,1.16720,0
