2012-01-01 22:00:00,1.29390,1.29468,1.29472,1.29377,0
2012-01-01 22:30:00,1.29449,1.29481,1.29487,1.29400,0
2012-01-01 23:00:00,1.29465,1.29510,1.29543,1.29454,0
2012-01-01 23:30:00,1.29496,1.29473,1.29520,1.29410,0
2012-01-02 00:00:00,1.29475,1.29508,1.29509,1.29455,0
2012-01-02 00:30:00,1.29508,1.29488,1.29512,1.29433,0
2012-01-02 01:00:00,1.29480,1.29444,1.29493,1.29435,0
2012-01-02 01:30:00,1.29442,1.29413,1.29453,1.29404,0
2012-01-02 02:00:00,1.29412,1.29378,1.29413,1.29359,0
2012-01-02 02:30:00,1.29377,1.29339,1.29413,1.29329,0
2012-01-02 03:00:00,1.29340,1.29423,1.29465,1.29338,0
2012-01-02 03:30:00,1.29417,1.29289,1.29433,1.29270,0
2012-01-02 04:00:00,1.29289,1.29315,1.29330,1.29239,0
2012-01-02 04:30:00,1.29321,1.29231,1.29321,1.29210,0
2012-01-02 05:00:00,1.29232,1.29351,1.29351,1.29232,0
2012-01-02 05:30:00,1.29351,1.29310,1.29351,1.29275,0
2012-01-02 06:00:00,1.29313,1.29325,1.29328,1.29268,0
2012-01-02 06:30:00,1.29320,1.29418,1.29431,1.29293,0
2012-01-02 07:00:00,1.29415,1.29470,1.29470,1.29338,0
2012-01-02 07:30:00,1.29470,1.29399,1.29470,1.29398,0
2012-01-02 08:00:00,1.29398,1.29514,1.29544,1.29391,0
2012-01-02 08:30:00,1.29514,1.29422,1.29523,1.29420,0
2012-01-02 09:00:00,1.29422,1.29590,1.29657,1.29401,0
2012-01-02 09:30:00,1.29588,1.29565,1.29625,1.29500,0
2012-01-02 10:00:00,1.29565,1.29516,1.29625,1.29490,0
2012-01-02 10:30:00,1.29516,1.29473,1.29516,1.29395,0
2012-01-02 11:00:00,1.29473,1.29484,1.29497,1.29460,0
2012-01-02 11:30:00,1.29484,1.29505,1.29528,1.29474,0
2012-01-02 12:00:00,1.29505,1.29444,1.29505,1.29437,0
2012-01-02 12:30:00,1.29443,1.29398,1.29481,1.29327,0
2012-01-02 13:00:00,1.29396,1.29398,1.29451,1.29351,0
2012-01-02 13:30:00,1.29395,1.29278,1.29410,1.29239,0
2012-01-02 14:00:00,1.29276,1.29339,1.29348,1.29275,0
2012-01-02 14:30:00,1.29339,1.29336,1.29377,1.29315,0
2012-01-02 15:00:00,1.29337,1.29278,1.29417,1.29260,0
2012-01-02 15:30:00,1.29277,1.29220,1.29305,1.29185,0
2012-01-02 16:00:00,1.29220,1.29270,1.29275,1.29220,0
2012-01-02 16:30:00,1.29269,1.29214,1.29283,1.29214,0
2012-01-02 17:00:00,1.29214,1.29223,1.29255,1.29210,0
2012-01-02 17:30:00,1.29224,1.29273,1.29277,1.29224,0
2012-01-02 18:00:00,1.29279,1.29286,1.29300,1.29259,0
2012-01-02 18:30:00,1.29288,1.29252,1.29331,1.29244,0
2012-01-02 19:00:00,1.29259,1.29302,1.29309,1.29257,0
2012-01-02 19:30:00,1.29302,1.29283,1.29309,1.29252,0
2012-01-02 20:00:00,1.29284,1.29247,1.29302,1.29234,0
2012-01-02 20:30:00,1.29247,1.29284,1.29302,1.29233,0
2012-01-02 21:00:00,1.29286,1.29320,1.29324,1.29266,0
2012-01-02 21:30:00,1.29320,1.29354,1.29364,1.29283,0
2012-01-02 22:00:00,1.29353,1.29361,1.29372,1.29323,0
2012-01-02 22:30:00,1.29361,1.29350,1.29364,1.29343,0
2012-01-02 23:00:00,1.29350,1.29391,1.29401,1.29331,0
2012-01-02 23:30:00,1.29391,1.29373,1.29403,1.29364,0
2012-01-03 00:00:00,1.29377,1.29513,1.29522,1.29361,0
2012-01-03 00:30:00,1.29513,1.29531,1.29593,1.29508,0
2012-01-03 01:00:00,1.29531,1.29645,1.29660,1.29523,0
2012-01-03 01:30:00,1.29647,1.29725,1.29729,1.29645,0
2012-01-03 02:00:00,1.29725,1.29790,1.29896,1.29721,0
2012-01-03 02:30:00,1.29790,1.29792,1.29849,1.29778,0
2012-01-03 03:00:00,1.29792,1.29761,1.29818,1.29745,0
2012-01-03 03:30:00,1.29761,1.29733,1.29798,1.29725,0
2012-01-03 04:00:00,1.29729,1.29756,1.29782,1.29725,0
2012-01-03 04:30:00,1.29755,1.29795,1.29831,1.29750,0
2012-01-03 05:00:00,1.29795,1.29826,1.29872,1.29795,0
2012-01-03 05:30:00,1.29825,1.29778,1.29876,1.29745,0
2012-01-03 06:00:00,1.29778,1.29859,1.29864,1.29778,0
2012-01-03 06:30:00,1.29859,1.29829,1.29944,1.29822,0
2012-01-03 07:00:00,1.29827,1.29991,1.30086,1.29827,0
2012-01-03 07:30:00,1.29991,1.29881,1.30071,1.29844,0
2012-01-03 08:00:00,1.29884,1.29840,1.29963,1.29758,0
2012-01-03 08:30:00,1.29840,1.29857,1.29890,1.29748,0
2012-01-03 09:00:00,1.29857,1.29875,1.29965,1.29817,0
2012-01-03 09:30:00,1.29876,1.30094,1.30179,1.29875,0
2012-01-03 10:00:00,1.30096,1.30251,1.30416,1.30094,0
2012-01-03 10:30:00,1.30251,1.30358,1.30434,1.30179,0
2012-01-03 11:00:00,1.30357,1.30563,1.30570,1.30317,0
2012-01-03 11:30:00,1.30562,1.30460,1.30595,1.30403,0
